,ID,EP1,EP2,Bandwidth,PacketsFlowing(1Kb),DayOfTheWeek,TimeHour,Weight
1059,1059,11,12,60,30,Thrusday,0,1.0
1060,1060,0,1,120,71,Thrusday,2,0.845
1061,1061,0,2,90,62,Thrusday,2,0.726
1062,1062,0,3,50,28,Thrusday,2,0.8930000000000003
1063,1063,1,2,90,67,Thrusday,2,0.6709999999999999
1064,1064,1,7,70,43,Thrusday,2,0.8140000000000001
1065,1065,2,5,110,72,Thrusday,2,0.7640000000000001
1066,1066,3,4,60,41,Thrusday,2,0.732
1067,1067,3,10,90,67,Thrusday,2,0.6709999999999999
1068,1068,4,5,60,37,Thrusday,2,0.8109999999999999
1069,1069,4,6,50,34,Thrusday,2,0.7350000000000001
1070,1070,5,8,80,48,Thrusday,2,0.833
1071,1071,5,12,110,83,Thrusday,2,0.663
1072,1072,6,7,90,47,Thrusday,2,0.9570000000000001
1073,1073,7,9,120,85,Thrusday,2,0.706
1074,1074,8,9,120,69,Thrusday,2,0.8712
1075,1075,9,11,110,85,Thrusday,2,0.6470000000000001
1076,1076,9,13,130,68,Thrusday,2,0.9573999999999998
1077,1077,10,11,110,57,Thrusday,2,0.9632999999999999
1078,1078,10,13,80,56,Thrusday,2,0.7140000000000002
1079,1079,11,12,90,55,Thrusday,2,0.8179999999999998
1080,1080,0,1,130,76,Thrusday,4,0.8550000000000002
1081,1081,0,2,100,63,Thrusday,4,0.7940000000000002
1082,1082,0,3,140,109,Thrusday,4,0.6420000000000001
1083,1083,1,2,70,47,Thrusday,4,0.745
1084,1084,1,7,80,58,Thrusday,4,0.6899999999999998
1085,1085,2,5,140,109,Thrusday,4,0.6420000000000001
1086,1086,3,4,50,29,Thrusday,4,0.8619999999999999
1087,1087,3,10,80,53,Thrusday,4,0.755
1088,1088,4,5,120,90,Thrusday,4,0.6669999999999999
1089,1089,4,6,130,76,Thrusday,4,0.8550000000000002
1090,1090,5,8,120,90,Thrusday,4,0.6669999999999999
1091,1091,5,12,120,88,Thrusday,4,0.6812000000000001
1092,1092,6,7,140,85,Thrusday,4,0.8240000000000001
1093,1093,7,9,80,50,Thrusday,4,0.8000000000000002
1094,1094,8,9,80,44,Thrusday,4,0.9090000000000001
1095,1095,9,11,60,33,Thrusday,4,0.909
1096,1096,9,13,120,89,Thrusday,4,0.6740000000000002
1097,1097,10,11,130,65,Thrusday,4,1.0
1098,1098,10,13,70,35,Thrusday,4,1.0
1099,1099,11,12,120,68,Thrusday,4,0.8819999999999999
1100,1100,0,1,60,31,Thrusday,6,0.968
1101,1101,0,2,60,43,Thrusday,6,0.6980000000000002
1102,1102,0,3,120,71,Thrusday,6,0.845
1103,1103,1,2,60,30,Thrusday,6,1.0
1104,1104,1,7,100,75,Thrusday,6,0.6669999999999999
1105,1105,2,5,110,76,Thrusday,6,0.7240000000000001
1106,1106,3,4,80,45,Thrusday,6,0.889
1107,1107,3,10,120,92,Thrusday,6,0.652
1108,1108,4,5,120,95,Thrusday,6,0.6319999999999999
1109,1109,4,6,100,51,Thrusday,6,0.9800000000000002
1110,1110,5,8,140,90,Thrusday,6,0.7779999999999999
1111,1111,5,12,50,32,Thrusday,6,0.7809999999999999
1112,1112,6,7,50,28,Thrusday,6,0.8930000000000003
1113,1113,7,9,80,57,Thrusday,6,0.7020000000000001
1114,1114,8,9,90,53,Thrusday,6,0.849
1115,1115,9,11,90,52,Thrusday,6,0.865
1116,1116,9,13,80,54,Thrusday,6,0.7409999999999999
1117,1117,10,11,60,45,Thrusday,6,0.6669999999999999
1118,1118,10,13,120,74,Thrusday,6,0.8109999999999999
1119,1119,11,12,100,63,Thrusday,6,0.7940000000000002
1120,1120,0,1,90,51,Thrusday,8,0.8819999999999999
1121,1121,0,2,100,63,Thrusday,8,0.7940000000000002
1122,1122,0,3,50,30,Thrusday,8,0.833
1123,1123,1,2,60,34,Thrusday,8,0.8819999999999999
1124,1124,1,7,80,50,Thrusday,8,0.8000000000000002
1125,1125,2,5,90,69,Thrusday,8,0.652
1126,1126,3,4,80,51,Thrusday,8,0.7839999999999999
1127,1127,3,10,80,49,Thrusday,8,0.8160000000000001
1128,1128,4,5,60,47,Thrusday,8,0.638
1129,1129,4,6,120,76,Thrusday,8,0.7900999999999999
1130,1130,5,8,60,47,Thrusday,8,0.638
1131,1131,5,12,130,82,Thrusday,8,0.793
1132,1132,6,7,50,27,Thrusday,8,0.9259999999999999
1133,1133,7,9,60,33,Thrusday,8,0.909
1134,1134,8,9,120,79,Thrusday,8,0.7600000000000001
1135,1135,9,11,70,52,Thrusday,8,0.6729999999999999
1136,1136,9,13,80,50,Thrusday,8,0.8000000000000002
1137,1137,10,11,100,55,Thrusday,8,0.9090000000000001
1138,1138,10,13,50,31,Thrusday,8,0.8059999999999998
1139,1139,11,12,110,79,Thrusday,8,0.6959999999999998
1140,1140,0,1,50,36,Thrusday,10,0.6940000000000001
1141,1141,0,2,90,89,Thrusday,10,0.5060000000000001
1142,1142,0,3,130,116,Thrusday,10,0.5600000000000002
1143,1143,1,2,60,45,Thrusday,10,0.6669999999999999
1144,1144,1,7,50,40,Thrusday,10,0.625
1145,1145,2,5,90,80,Thrusday,10,0.5620000000000002
1146,1146,3,4,120,92,Thrusday,10,0.652
1147,1147,3,10,70,60,Thrusday,10,0.5830000000000001
1148,1148,4,5,130,110,Thrusday,10,0.5910000000000001
1149,1149,4,6,90,65,Thrusday,10,0.6920000000000001
1150,1150,5,8,110,104,Thrusday,10,0.529
1151,1151,5,12,130,91,Thrusday,10,0.7133000000000002
1152,1152,6,7,120,114,Thrusday,10,0.5259999999999999
1153,1153,7,9,90,86,Thrusday,10,0.5229999999999999
1154,1154,8,9,120,90,Thrusday,10,0.6669999999999999
1155,1155,9,11,90,79,Thrusday,10,0.5700000000000001
1156,1156,9,13,60,49,Thrusday,10,0.612
1157,1157,10,11,110,84,Thrusday,10,0.6550000000000001
1158,1158,10,13,60,49,Thrusday,10,0.612
1159,1159,11,12,130,115,Thrusday,10,0.5649999999999998
1160,1160,0,1,130,103,Thrusday,12,0.6304000000000001
1161,1161,0,2,120,117,Thrusday,12,0.513
1162,1162,0,3,130,114,Thrusday,12,0.57
1163,1163,1,2,80,60,Thrusday,12,0.6669999999999999
1164,1164,1,7,50,35,Thrusday,12,0.7140000000000002
1165,1165,2,5,60,54,Thrusday,12,0.556
1166,1166,3,4,110,77,Thrusday,12,0.7140000000000002
1167,1167,3,10,120,105,Thrusday,12,0.571
1168,1168,4,5,130,105,Thrusday,12,0.6201999999999999
1169,1169,4,6,100,98,Thrusday,12,0.5099999999999999
1170,1170,5,8,120,100,Thrusday,12,0.5999999999999999
1171,1171,5,12,80,63,Thrusday,12,0.6349999999999999
1172,1172,6,7,120,114,Thrusday,12,0.5259999999999999
1173,1173,7,9,90,65,Thrusday,12,0.6920000000000001
1174,1174,8,9,90,65,Thrusday,12,0.6920000000000001
1175,1175,9,11,140,135,Thrusday,12,0.519
1176,1176,9,13,130,109,Thrusday,12,0.5955
1177,1177,10,11,110,79,Thrusday,12,0.6959999999999998
1178,1178,10,13,120,87,Thrusday,12,0.6899999999999998
1179,1179,11,12,70,50,Thrusday,12,0.7000000000000001
1180,1180,0,1,80,69,Thrusday,14,0.58
1181,1181,0,2,130,128,Thrusday,14,0.5076
1182,1182,0,3,70,55,Thrusday,14,0.636
1183,1183,1,2,100,77,Thrusday,14,0.6498999999999999
1184,1184,1,7,60,58,Thrusday,14,0.5170000000000001
1185,1185,2,5,110,88,Thrusday,14,0.625
1186,1186,3,4,80,70,Thrusday,14,0.571
1187,1187,3,10,120,92,Thrusday,14,0.652
1188,1188,4,5,120,94,Thrusday,14,0.6386999999999999
1189,1189,4,6,100,85,Thrusday,14,0.588
1190,1190,5,8,60,56,Thrusday,14,0.5359999999999999
1191,1191,5,12,90,65,Thrusday,14,0.6920000000000001
1192,1192,6,7,120,104,Thrusday,14,0.5770000000000001
1193,1193,7,9,100,96,Thrusday,14,0.521
1194,1194,8,9,140,113,Thrusday,14,0.6189999999999999
1195,1195,9,11,60,58,Thrusday,14,0.5170000000000001
1196,1196,9,13,90,84,Thrusday,14,0.5359999999999999
1197,1197,10,11,100,99,Thrusday,14,0.505
1198,1198,10,13,90,84,Thrusday,14,0.5359999999999999
1199,1199,11,12,130,93,Thrusday,14,0.6998
1200,1200,0,1,100,81,Thrusday,16,0.6178
1201,1201,0,2,100,95,Thrusday,16,0.5259999999999999
1202,1202,0,3,70,56,Thrusday,16,0.625
1203,1203,1,2,110,103,Thrusday,16,0.5339999999999999
1204,1204,1,7,100,89,Thrusday,16,0.5620000000000002
1205,1205,2,5,90,76,Thrusday,16,0.5920000000000001
1206,1206,3,4,110,91,Thrusday,16,0.604
1207,1207,3,10,140,109,Thrusday,16,0.6420000000000001
1208,1208,4,5,50,40,Thrusday,16,0.625
1209,1209,4,6,50,36,Thrusday,16,0.6940000000000001
1210,1210,5,8,80,79,Thrusday,16,0.5060000000000001
1211,1211,5,12,110,107,Thrusday,16,0.5145000000000002
1212,1212,6,7,60,55,Thrusday,16,0.545
1213,1213,7,9,80,67,Thrusday,16,0.5970000000000001
1214,1214,8,9,80,68,Thrusday,16,0.588
1215,1215,9,11,60,43,Thrusday,16,0.6980000000000002
1216,1216,9,13,110,97,Thrusday,16,0.5670000000000001
1217,1217,10,11,80,67,Thrusday,16,0.5970000000000001
1218,1218,10,13,70,62,Thrusday,16,0.5649999999999998
1219,1219,11,12,100,78,Thrusday,16,0.6409999999999999
1220,1220,0,1,90,78,Thrusday,18,0.5770000000000001
1221,1221,0,2,100,75,Thrusday,18,0.6669999999999999
1222,1222,0,3,80,57,Thrusday,18,0.7020000000000001
1223,1223,1,2,120,104,Thrusday,18,0.5770000000000001
1224,1224,1,7,80,58,Thrusday,18,0.6888
1225,1225,2,5,120,106,Thrusday,18,0.566
1226,1226,3,4,90,65,Thrusday,18,0.6920000000000001
1227,1227,3,10,90,67,Thrusday,18,0.6719999999999999
1228,1228,4,5,140,119,Thrusday,18,0.588
1229,1229,4,6,130,122,Thrusday,18,0.5329999999999998
1230,1230,5,8,70,64,Thrusday,18,0.5469999999999999
1231,1231,5,12,80,68,Thrusday,18,0.588
1232,1232,6,7,120,101,Thrusday,18,0.5934000000000001
1233,1233,7,9,140,135,Thrusday,18,0.519
1234,1234,8,9,50,47,Thrusday,18,0.532
1235,1235,9,11,140,110,Thrusday,18,0.636
1236,1236,9,13,60,55,Thrusday,18,0.545
1237,1237,10,11,70,65,Thrusday,18,0.538
1238,1238,10,13,50,46,Thrusday,18,0.543
1239,1239,11,12,140,119,Thrusday,18,0.588
1240,1240,0,1,90,69,Thrusday,20,0.652
1241,1241,0,2,50,38,Thrusday,20,0.6579999999999998
1242,1242,0,3,50,38,Thrusday,20,0.6579999999999998
1243,1243,1,2,130,87,Thrusday,20,0.747
1244,1244,1,7,110,62,Thrusday,20,0.8870000000000002
1245,1245,2,5,130,79,Thrusday,20,0.8230000000000002
1246,1246,3,4,70,53,Thrusday,20,0.66
1247,1247,3,10,100,59,Thrusday,20,0.8499999999999999
1248,1248,4,5,80,59,Thrusday,20,0.6779999999999999
1249,1249,4,6,110,65,Thrusday,20,0.8472999999999999
1250,1250,5,8,70,54,Thrusday,20,0.6479999999999999
1251,1251,5,12,120,78,Thrusday,20,0.7640000000000001
1252,1252,6,7,140,95,Thrusday,20,0.7394000000000001
1253,1253,7,9,120,80,Thrusday,20,0.75
1254,1254,8,9,90,55,Thrusday,20,0.8179999999999998
1255,1255,9,11,100,51,Thrusday,20,0.982
1256,1256,9,13,90,66,Thrusday,20,0.6820000000000003
1257,1257,10,11,110,85,Thrusday,20,0.6529000000000001
1258,1258,10,13,140,105,Thrusday,20,0.6669999999999999
1259,1259,11,12,80,48,Thrusday,20,0.833
1260,1260,0,1,60,33,Thrusday,22,0.9090000000000004
1261,1261,0,2,60,33,Thrusday,22,0.9090000000000004
1262,1262,0,3,140,96,Thrusday,22,0.7290000000000001
1263,1263,1,2,140,76,Thrusday,22,0.921
1264,1264,1,7,100,54,Thrusday,22,0.9259999999999999
1265,1265,2,5,120,86,Thrusday,22,0.6980000000000001
1266,1266,3,4,50,32,Thrusday,22,0.7809999999999998
1267,1267,3,10,140,93,Thrusday,22,0.7554000000000001
1268,1268,4,5,100,74,Thrusday,22,0.6769000000000001
1269,1269,4,6,140,86,Thrusday,22,0.8140000000000001
1270,1270,5,8,60,46,Thrusday,22,0.652
1271,1271,5,12,130,77,Thrusday,22,0.8440000000000001
1272,1272,6,7,140,106,Thrusday,22,0.66
1273,1273,7,9,60,45,Thrusday,22,0.6669999999999999
1274,1274,8,9,70,37,Thrusday,22,0.946
1275,1275,9,11,100,59,Thrusday,22,0.8484999999999998
1276,1276,9,13,70,55,Thrusday,22,0.636
1277,1277,10,11,140,84,Thrusday,22,0.833
1278,1278,10,13,50,31,Thrusday,22,0.8059999999999998
1279,1279,11,12,60,34,Thrusday,22,0.8819999999999999
1280,1280,0,1,120,64,Thrusday,24,0.938
1281,1281,0,2,80,61,Thrusday,24,0.6559999999999998
1282,1282,0,3,120,64,Thrusday,24,0.938
1283,1283,1,2,90,68,Thrusday,24,0.662
1284,1284,1,7,50,26,Thrusday,24,0.962
1285,1285,2,5,140,103,Thrusday,24,0.6799999999999999
1286,1286,3,4,80,58,Thrusday,24,0.6899999999999998
1287,1287,3,10,140,84,Thrusday,24,0.8321
1288,1288,4,5,140,97,Thrusday,24,0.7219999999999999
1289,1289,4,6,130,102,Thrusday,24,0.6370000000000001
1290,1290,5,8,120,79,Thrusday,24,0.7590000000000001
1291,1291,5,12,60,37,Thrusday,24,0.8109999999999999
1292,1292,6,7,70,52,Thrusday,24,0.6729999999999999
1293,1293,7,9,120,83,Thrusday,24,0.7247999999999999
1294,1294,8,9,140,101,Thrusday,24,0.6929999999999998
1295,1295,9,11,50,35,Thrusday,24,0.7140000000000002
1296,1296,9,13,70,55,Thrusday,24,0.636
1297,1297,10,11,110,72,Thrusday,24,0.7640000000000001
1298,1298,10,13,70,36,Thrusday,24,0.9693999999999997
1299,1299,11,12,110,57,Thrusday,24,0.9650000000000001
1300,1300,0,1,110,65,Friday,0,0.8433999999999999
1301,1301,0,2,100,68,Friday,0,0.7350000000000002
1302,1302,0,3,120,90,Friday,0,0.6669999999999999
1303,1303,1,2,120,86,Friday,0,0.6988000000000001
1304,1304,1,7,80,50,Friday,0,0.8000000000000002
1305,1305,2,5,100,65,Friday,0,0.769
1306,1306,3,4,110,62,Friday,0,0.8870000000000001
1307,1307,3,10,50,33,Friday,0,0.758
1308,1308,4,5,50,28,Friday,0,0.8930000000000003
1309,1309,4,6,130,93,Friday,0,0.699
1310,1310,5,8,70,45,Friday,0,0.7780000000000002
1311,1311,5,12,100,71,Friday,0,0.704
1312,1312,6,7,110,60,Friday,0,0.9185000000000001
1313,1313,7,9,100,58,Friday,0,0.8619999999999999
1314,1314,8,9,110,59,Friday,0,0.9320000000000002
1315,1315,9,11,60,32,Friday,0,0.9380000000000001
1316,1316,9,13,60,32,Friday,0,0.9380000000000001
1317,1317,10,11,130,74,Friday,0,0.8779999999999999
1318,1318,10,13,60,36,Friday,0,0.833
1319,1319,11,12,120,87,Friday,0,0.6899999999999998
1320,1320,0,1,100,62,Friday,2,0.8059999999999998
1321,1321,0,2,80,59,Friday,2,0.6779999999999999
1322,1322,0,3,100,56,Friday,2,0.893
1323,1323,1,2,80,42,Friday,2,0.9520000000000002
1324,1324,1,7,90,53,Friday,2,0.849
1325,1325,2,5,50,36,Friday,2,0.6940000000000001
1326,1326,3,4,110,79,Friday,2,0.6959999999999998
1327,1327,3,10,80,59,Friday,2,0.6779999999999999
1328,1328,4,5,100,54,Friday,2,0.9259999999999999
1329,1329,4,6,140,108,Friday,2,0.6486
1330,1330,5,8,70,35,Friday,2,1.0
1331,1331,5,12,80,54,Friday,2,0.7409999999999999
1332,1332,6,7,80,41,Friday,2,0.9759999999999998
1333,1333,7,9,50,35,Friday,2,0.7140000000000003
1334,1334,8,9,100,75,Friday,2,0.6669999999999999
1335,1335,9,11,90,60,Friday,2,0.7513
1336,1336,9,13,120,91,Friday,2,0.6589999999999999
1337,1337,10,11,60,44,Friday,2,0.6820000000000002
1338,1338,10,13,130,69,Friday,2,0.9461999999999999
1339,1339,11,12,100,55,Friday,2,0.9090000000000001
1340,1340,0,1,140,103,Friday,4,0.6799999999999999
1341,1341,0,2,50,37,Friday,4,0.676
1342,1342,0,3,140,74,Friday,4,0.946
1343,1343,1,2,50,34,Friday,4,0.7350000000000001
1344,1344,1,7,100,76,Friday,4,0.6579999999999998
1345,1345,2,5,60,33,Friday,4,0.909
1346,1346,3,4,120,60,Friday,4,1.0
1347,1347,3,10,130,80,Friday,4,0.8110000000000002
1348,1348,4,5,140,99,Friday,4,0.707
1349,1349,4,6,50,36,Friday,4,0.6940000000000001
1350,1350,5,8,80,52,Friday,4,0.7705
1351,1351,5,12,100,53,Friday,4,0.9429999999999998
1352,1352,6,7,50,37,Friday,4,0.676
1353,1353,7,9,60,36,Friday,4,0.833
1354,1354,8,9,120,80,Friday,4,0.7519
1355,1355,9,11,90,52,Friday,4,0.865
1356,1356,9,13,100,79,Friday,4,0.633
1357,1357,10,11,140,99,Friday,4,0.707
1358,1358,10,13,140,83,Friday,4,0.843
1359,1359,11,12,80,46,Friday,4,0.8699999999999999
1360,1360,0,1,70,41,Friday,6,0.8540000000000003
1361,1361,0,2,60,42,Friday,6,0.7140000000000002
1362,1362,0,3,120,61,Friday,6,0.9840000000000002
1363,1363,1,2,90,64,Friday,6,0.7030000000000001
1364,1364,1,7,120,73,Friday,6,0.8220000000000001
1365,1365,2,5,50,28,Friday,6,0.8930000000000003
1366,1366,3,4,50,33,Friday,6,0.758
1367,1367,3,10,110,64,Friday,6,0.8590000000000002
1368,1368,4,5,70,47,Friday,6,0.745
1369,1369,4,6,90,50,Friday,6,0.9000000000000001
1370,1370,5,8,100,67,Friday,6,0.7460000000000001
1371,1371,5,12,60,40,Friday,6,0.75
1372,1372,6,7,90,51,Friday,6,0.8819999999999999
1373,1373,7,9,100,70,Friday,6,0.7151000000000003
1374,1374,8,9,130,88,Friday,6,0.739
1375,1375,9,11,70,48,Friday,6,0.7290000000000001
1376,1376,9,13,70,50,Friday,6,0.6986000000000001
1377,1377,10,11,80,50,Friday,6,0.8000000000000002
1378,1378,10,13,50,27,Friday,6,0.9259999999999999
1379,1379,11,12,130,100,Friday,6,0.6526000000000001
1380,1380,0,1,90,53,Friday,8,0.849
1381,1381,0,2,70,38,Friday,8,0.9209999999999997
1382,1382,0,3,120,64,Friday,8,0.938
1383,1383,1,2,60,46,Friday,8,0.652
1384,1384,1,7,70,43,Friday,8,0.8140000000000001
1385,1385,2,5,100,58,Friday,8,0.8619999999999999
1386,1386,3,4,50,38,Friday,8,0.658
1387,1387,3,10,120,74,Friday,8,0.8109999999999999
1388,1388,4,5,120,74,Friday,8,0.8109999999999999
1389,1389,4,6,120,71,Friday,8,0.845
1390,1390,5,8,130,75,Friday,8,0.867
1391,1391,5,12,90,71,Friday,8,0.6340000000000002
1392,1392,6,7,100,70,Friday,8,0.7151000000000003
1393,1393,7,9,80,62,Friday,8,0.6449999999999999
1394,1394,8,9,110,56,Friday,8,0.982
1395,1395,9,11,50,29,Friday,8,0.8619999999999999
1396,1396,9,13,100,63,Friday,8,0.7940000000000002
1397,1397,10,11,80,51,Friday,8,0.7839999999999999
1398,1398,10,13,60,30,Friday,8,1.0
1399,1399,11,12,120,80,Friday,8,0.7519
1400,1400,0,1,130,129,Friday,10,0.5044
1401,1401,0,2,60,52,Friday,10,0.5770000000000001
1402,1402,0,3,120,115,Friday,10,0.5220000000000001
1403,1403,1,2,110,82,Friday,10,0.671
1404,1404,1,7,140,117,Friday,10,0.598
1405,1405,2,5,140,129,Friday,10,0.543
1406,1406,3,4,80,69,Friday,10,0.58
1407,1407,3,10,90,89,Friday,10,0.5060000000000001
1408,1408,4,5,50,49,Friday,10,0.5099999999999999
1409,1409,4,6,60,53,Friday,10,0.5660000000000001
1410,1410,5,8,100,83,Friday,10,0.6020000000000001
1411,1411,5,12,100,87,Friday,10,0.5750000000000001
1412,1412,6,7,90,69,Friday,10,0.652
1413,1413,7,9,60,50,Friday,10,0.5999999999999999
1414,1414,8,9,70,57,Friday,10,0.614
1415,1415,9,11,70,51,Friday,10,0.6859999999999999
1416,1416,9,13,80,58,Friday,10,0.6899999999999998
1417,1417,10,11,70,60,Friday,10,0.5830000000000001
1418,1418,10,13,140,102,Friday,10,0.6859999999999999
1419,1419,11,12,70,66,Friday,10,0.5300000000000001
1420,1420,0,1,140,114,Friday,12,0.6134999999999999
1421,1421,0,2,140,115,Friday,12,0.609
1422,1422,0,3,110,84,Friday,12,0.6550000000000001
1423,1423,1,2,110,95,Friday,12,0.5777999999999999
1424,1424,1,7,110,105,Friday,12,0.524
1425,1425,2,5,110,92,Friday,12,0.598
1426,1426,3,4,60,46,Friday,12,0.652
1427,1427,3,10,80,74,Friday,12,0.5410000000000001
1428,1428,4,5,100,95,Friday,12,0.5259999999999999
1429,1429,4,6,80,72,Friday,12,0.556
1430,1430,5,8,80,64,Friday,12,0.625
1431,1431,5,12,110,87,Friday,12,0.6319999999999999
1432,1432,6,7,120,106,Friday,12,0.566
1433,1433,7,9,110,101,Friday,12,0.5455
1434,1434,8,9,140,106,Friday,12,0.66
1435,1435,9,11,90,85,Friday,12,0.529
1436,1436,9,13,100,72,Friday,12,0.6940000000000001
1437,1437,10,11,130,112,Friday,12,0.58
1438,1438,10,13,70,61,Friday,12,0.574
1439,1439,11,12,60,54,Friday,12,0.556
1440,1440,0,1,60,59,Friday,14,0.508
1441,1441,0,2,130,109,Friday,14,0.596
1442,1442,0,3,70,49,Friday,14,0.7140000000000002
1443,1443,1,2,130,122,Friday,14,0.5329999999999998
1444,1444,1,7,130,103,Friday,14,0.6304000000000001
1445,1445,2,5,50,42,Friday,14,0.5949999999999999
1446,1446,3,4,120,88,Friday,14,0.6820000000000002
1447,1447,3,10,100,80,Friday,14,0.6242
1448,1448,4,5,70,56,Friday,14,0.625
1449,1449,4,6,120,119,Friday,14,0.5043999999999998
1450,1450,5,8,50,39,Friday,14,0.6409999999999999
1451,1451,5,12,70,64,Friday,14,0.5469999999999999
1452,1452,6,7,60,55,Friday,14,0.545
1453,1453,7,9,100,98,Friday,14,0.5099999999999999
1454,1454,8,9,140,121,Friday,14,0.5789999999999998
1455,1455,9,11,130,100,Friday,14,0.6500000000000001
1456,1456,9,13,130,107,Friday,14,0.6070000000000001
1457,1457,10,11,80,76,Friday,14,0.5259999999999999
1458,1458,10,13,80,61,Friday,14,0.6559999999999998
1459,1459,11,12,70,54,Friday,14,0.6479999999999999
1460,1460,0,1,90,76,Friday,16,0.5920000000000001
1461,1461,0,2,120,112,Friday,16,0.5359999999999999
1462,1462,0,3,80,61,Friday,16,0.6559999999999998
1463,1463,1,2,110,79,Friday,16,0.6959999999999998
1464,1464,1,7,70,54,Friday,16,0.6479999999999999
1465,1465,2,5,100,88,Friday,16,0.5679999999999998
1466,1466,3,4,80,56,Friday,16,0.7140000000000003
1467,1467,3,10,90,69,Friday,16,0.652
1468,1468,4,5,110,77,Friday,16,0.7140000000000002
1469,1469,4,6,70,69,Friday,16,0.5069999999999999
1470,1470,5,8,120,100,Friday,16,0.5999999999999999
1471,1471,5,12,70,51,Friday,16,0.6859999999999999
1472,1472,6,7,120,105,Friday,16,0.571
1473,1473,7,9,70,51,Friday,16,0.6859999999999999
1474,1474,8,9,130,104,Friday,16,0.6268
1475,1475,9,11,120,96,Friday,16,0.6256999999999999
1476,1476,9,13,100,85,Friday,16,0.588
1477,1477,10,11,120,88,Friday,16,0.6820000000000002
1478,1478,10,13,140,107,Friday,16,0.654
1479,1479,11,12,90,85,Friday,16,0.529
1480,1480,0,1,60,46,Friday,18,0.652
1481,1481,0,2,60,45,Friday,18,0.6669999999999999
1482,1482,0,3,60,50,Friday,18,0.5999999999999999
1483,1483,1,2,110,106,Friday,18,0.519
1484,1484,1,7,80,63,Friday,18,0.6349999999999999
1485,1485,2,5,120,111,Friday,18,0.5414000000000001
1486,1486,3,4,120,88,Friday,18,0.6820000000000002
1487,1487,3,10,110,106,Friday,18,0.519
1488,1488,4,5,90,73,Friday,18,0.616
1489,1489,4,6,80,71,Friday,18,0.5629999999999998
1490,1490,5,8,50,47,Friday,18,0.532
1491,1491,5,12,70,49,Friday,18,0.7140000000000002
1492,1492,6,7,90,74,Friday,18,0.6079999999999999
1493,1493,7,9,140,135,Friday,18,0.519
1494,1494,8,9,60,56,Friday,18,0.5359999999999999
1495,1495,9,11,130,115,Friday,18,0.5649999999999998
1496,1496,9,13,80,70,Friday,18,0.571
1497,1497,10,11,60,59,Friday,18,0.508
1498,1498,10,13,130,129,Friday,18,0.5039999999999999
1499,1499,11,12,120,99,Friday,18,0.606
1500,1500,0,1,100,75,Friday,20,0.6660999999999999
1501,1501,0,2,110,80,Friday,20,0.688
1502,1502,0,3,80,45,Friday,20,0.8871
1503,1503,1,2,100,75,Friday,20,0.6669999999999999
1504,1504,1,7,100,68,Friday,20,0.7350000000000001
1505,1505,2,5,80,46,Friday,20,0.8699999999999999
1506,1506,3,4,120,93,Friday,20,0.645
1507,1507,3,10,60,40,Friday,20,0.7482
1508,1508,4,5,130,92,Friday,20,0.707
1509,1509,4,6,130,83,Friday,20,0.783
1510,1510,5,8,70,52,Friday,20,0.6729999999999999
1511,1511,5,12,90,68,Friday,20,0.66
1512,1512,6,7,100,58,Friday,20,0.8619999999999999
1513,1513,7,9,100,71,Friday,20,0.703
1514,1514,8,9,140,106,Friday,20,0.66
1515,1515,9,11,100,56,Friday,20,0.893
1516,1516,9,13,50,31,Friday,20,0.8059999999999998
1517,1517,10,11,70,47,Friday,20,0.745
1518,1518,10,13,140,89,Friday,20,0.787
1519,1519,11,12,70,35,Friday,20,1.0
1520,1520,0,1,100,60,Friday,22,0.8343999999999999
1521,1521,0,2,70,39,Friday,22,0.897
1522,1522,0,3,100,63,Friday,22,0.7964
1523,1523,1,2,80,50,Friday,22,0.7999999999999999
1524,1524,1,7,110,70,Friday,22,0.7848999999999998
1525,1525,2,5,80,58,Friday,22,0.6899999999999998
1526,1526,3,4,90,60,Friday,22,0.75
1527,1527,3,10,70,51,Friday,22,0.6859999999999999
1528,1528,4,5,80,60,Friday,22,0.6669999999999999
1529,1529,4,6,110,62,Friday,22,0.8870000000000002
1530,1530,5,8,70,54,Friday,22,0.6479999999999999
1531,1531,5,12,130,84,Friday,22,0.7731
1532,1532,6,7,110,57,Friday,22,0.9650000000000001
1533,1533,7,9,60,38,Friday,22,0.7889999999999999
1534,1534,8,9,140,91,Friday,22,0.7658
1535,1535,9,11,70,48,Friday,22,0.7290000000000001
1536,1536,9,13,80,62,Friday,22,0.6449999999999999
1537,1537,10,11,50,36,Friday,22,0.6940000000000001
1538,1538,10,13,120,81,Friday,22,0.7409999999999999
1539,1539,11,12,70,51,Friday,22,0.6859999999999999
1540,1540,0,1,100,62,Friday,24,0.8059999999999998
1541,1541,0,2,50,27,Friday,24,0.9259999999999999
1542,1542,0,3,90,54,Friday,24,0.833
1543,1543,1,2,120,65,Friday,24,0.9244999999999999
1544,1544,1,7,50,27,Friday,24,0.9259999999999999
1545,1545,2,5,140,76,Friday,24,0.921
1546,1546,3,4,60,30,Friday,24,1.0
1547,1547,3,10,50,30,Friday,24,0.833
1548,1548,4,5,140,97,Friday,24,0.7219999999999999
1549,1549,4,6,120,94,Friday,24,0.6374
1550,1550,5,8,90,61,Friday,24,0.7367999999999999
1551,1551,5,12,140,93,Friday,24,0.753
1552,1552,6,7,110,81,Friday,24,0.6790000000000002
1553,1553,7,9,50,37,Friday,24,0.676
