,ID,EP1,EP2,Bandwidth,PacketsFlowing(1Kb),DayOfTheWeek,TimeHour,Weight
1055,1055,9,11,140,78,Thrusday,0,0.8982000000000001
1056,1056,9,13,140,74,Thrusday,0,0.946
1057,1057,10,11,120,76,Thrusday,0,0.7900999999999999
1058,1058,10,13,100,72,Thrusday,0,0.6940000000000001
1059,1059,11,12,100,75,Thrusday,0,0.6669999999999999
1060,1060,0,1,70,55,Thrusday,2,0.636
1061,1061,0,2,100,52,Thrusday,2,0.962
1062,1062,0,3,80,62,Thrusday,2,0.6449999999999999
1063,1063,1,2,70,46,Thrusday,2,0.7609999999999999
1064,1064,1,7,70,41,Thrusday,2,0.8540000000000003
1065,1065,2,5,130,78,Thrusday,2,0.833
1066,1066,3,4,140,99,Thrusday,2,0.707
1067,1067,3,10,100,67,Thrusday,2,0.7460000000000001
1068,1068,4,5,120,73,Thrusday,2,0.8220000000000001
1069,1069,4,6,100,79,Thrusday,2,0.633
1070,1070,5,8,100,74,Thrusday,2,0.676
1071,1071,5,12,100,71,Thrusday,2,0.704
1072,1072,6,7,130,99,Thrusday,2,0.6588
1073,1073,7,9,110,82,Thrusday,2,0.671
1074,1074,8,9,70,45,Thrusday,2,0.7780000000000002
1075,1075,9,11,70,51,Thrusday,2,0.6859999999999999
1076,1076,9,13,80,63,Thrusday,2,0.6349999999999999
1077,1077,10,11,130,74,Thrusday,2,0.8779999999999999
1078,1078,10,13,80,55,Thrusday,2,0.7270000000000001
1079,1079,11,12,90,63,Thrusday,2,0.7140000000000002
1080,1080,0,1,140,80,Thrusday,4,0.8739000000000001
1081,1081,0,2,120,63,Thrusday,4,0.9520000000000002
1082,1082,0,3,80,53,Thrusday,4,0.755
1083,1083,1,2,90,56,Thrusday,4,0.804
1084,1084,1,7,90,60,Thrusday,4,0.75
1085,1085,2,5,120,60,Thrusday,4,1.0
1086,1086,3,4,60,46,Thrusday,4,0.652
1087,1087,3,10,90,64,Thrusday,4,0.7030000000000001
1088,1088,4,5,130,70,Thrusday,4,0.929
1089,1089,4,6,80,44,Thrusday,4,0.9090000000000001
1090,1090,5,8,100,68,Thrusday,4,0.7350000000000002
1091,1091,5,12,50,34,Thrusday,4,0.7350000000000001
1092,1092,6,7,120,65,Thrusday,4,0.9229999999999998
1093,1093,7,9,120,88,Thrusday,4,0.6812000000000001
1094,1094,8,9,140,101,Thrusday,4,0.6929999999999998
1095,1095,9,11,50,26,Thrusday,4,0.962
1096,1096,9,13,130,91,Thrusday,4,0.7133000000000002
1097,1097,10,11,120,87,Thrusday,4,0.6899999999999998
1098,1098,10,13,120,63,Thrusday,4,0.9520000000000002
1099,1099,11,12,130,68,Thrusday,4,0.9559999999999997
1100,1100,0,1,130,66,Thrusday,6,0.9850000000000001
1101,1101,0,2,130,101,Thrusday,6,0.6446000000000001
1102,1102,0,3,70,42,Thrusday,6,0.833
1103,1103,1,2,50,31,Thrusday,6,0.8059999999999998
1104,1104,1,7,50,29,Thrusday,6,0.8619999999999999
1105,1105,2,5,50,28,Thrusday,6,0.8930000000000003
1106,1106,3,4,70,49,Thrusday,6,0.7140000000000002
1107,1107,3,10,130,70,Thrusday,6,0.929
1108,1108,4,5,50,30,Thrusday,6,0.833
1109,1109,4,6,100,72,Thrusday,6,0.6940000000000001
1110,1110,5,8,90,65,Thrusday,6,0.6931
1111,1111,5,12,70,52,Thrusday,6,0.6729999999999999
1112,1112,6,7,130,74,Thrusday,6,0.8779999999999999
1113,1113,7,9,70,40,Thrusday,6,0.875
1114,1114,8,9,130,103,Thrusday,6,0.6310000000000001
1115,1115,9,11,70,52,Thrusday,6,0.6729999999999999
1116,1116,9,13,80,44,Thrusday,6,0.9090000000000001
1117,1117,10,11,140,106,Thrusday,6,0.66
1118,1118,10,13,90,59,Thrusday,6,0.763
1119,1119,11,12,90,59,Thrusday,6,0.763
1120,1120,0,1,50,33,Thrusday,8,0.758
1121,1121,0,2,130,84,Thrusday,8,0.774
1122,1122,0,3,140,79,Thrusday,8,0.8859999999999999
1123,1123,1,2,50,33,Thrusday,8,0.758
1124,1124,1,7,90,57,Thrusday,8,0.7889999999999999
1125,1125,2,5,50,26,Thrusday,8,0.962
1126,1126,3,4,140,71,Thrusday,8,0.9874
1127,1127,3,10,50,33,Thrusday,8,0.758
1128,1128,4,5,50,34,Thrusday,8,0.7350000000000001
1129,1129,4,6,120,83,Thrusday,8,0.723
1130,1130,5,8,90,71,Thrusday,8,0.6340000000000002
1131,1131,5,12,50,36,Thrusday,8,0.6940000000000001
1132,1132,6,7,90,57,Thrusday,8,0.7889999999999999
1133,1133,7,9,70,42,Thrusday,8,0.833
1134,1134,8,9,90,68,Thrusday,8,0.663
1135,1135,9,11,130,103,Thrusday,8,0.6310000000000001
1136,1136,9,13,90,54,Thrusday,8,0.833
1137,1137,10,11,100,55,Thrusday,8,0.9090000000000001
1138,1138,10,13,130,100,Thrusday,8,0.6526000000000001
1139,1139,11,12,60,36,Thrusday,8,0.833
1140,1140,0,1,140,133,Thrusday,10,0.5259999999999999
1141,1141,0,2,130,106,Thrusday,10,0.6129999999999999
1142,1142,0,3,140,136,Thrusday,10,0.5149999999999999
1143,1143,1,2,90,87,Thrusday,10,0.5170000000000001
1144,1144,1,7,120,95,Thrusday,10,0.6313
1145,1145,2,5,60,52,Thrusday,10,0.5770000000000001
1146,1146,3,4,100,95,Thrusday,10,0.5259999999999999
1147,1147,3,10,90,74,Thrusday,10,0.6079999999999999
1148,1148,4,5,120,84,Thrusday,10,0.7140000000000002
1149,1149,4,6,90,83,Thrusday,10,0.5419999999999999
1150,1150,5,8,70,68,Thrusday,10,0.5149999999999998
1151,1151,5,12,130,119,Thrusday,10,0.5465000000000002
1152,1152,6,7,50,35,Thrusday,10,0.7140000000000002
1153,1153,7,9,80,64,Thrusday,10,0.625
1154,1154,8,9,130,128,Thrusday,10,0.5076
1155,1155,9,11,140,133,Thrusday,10,0.5259999999999999
1156,1156,9,13,120,104,Thrusday,10,0.5770000000000001
1157,1157,10,11,130,111,Thrusday,10,0.5854000000000001
1158,1158,10,13,50,46,Thrusday,10,0.543
1159,1159,11,12,100,82,Thrusday,10,0.6100000000000001
1160,1160,0,1,50,36,Thrusday,12,0.6940000000000001
1161,1161,0,2,130,127,Thrusday,12,0.5120000000000001
1162,1162,0,3,80,73,Thrusday,12,0.5479999999999999
1163,1163,1,2,50,38,Thrusday,12,0.6579999999999998
1164,1164,1,7,140,134,Thrusday,12,0.5220000000000001
1165,1165,2,5,100,95,Thrusday,12,0.5259999999999999
1166,1166,3,4,130,97,Thrusday,12,0.6714
1167,1167,3,10,90,65,Thrusday,12,0.6920000000000001
1168,1168,4,5,100,82,Thrusday,12,0.6100000000000001
1169,1169,4,6,110,98,Thrusday,12,0.561
1170,1170,5,8,120,100,Thrusday,12,0.5999999999999999
1171,1171,5,12,110,92,Thrusday,12,0.5972999999999999
1172,1172,6,7,60,54,Thrusday,12,0.556
1173,1173,7,9,50,41,Thrusday,12,0.61
1174,1174,8,9,120,86,Thrusday,12,0.6979999999999998
1175,1175,9,11,130,117,Thrusday,12,0.556
1176,1176,9,13,60,48,Thrusday,12,0.625
1177,1177,10,11,50,38,Thrusday,12,0.6579999999999998
1178,1178,10,13,130,101,Thrusday,12,0.644
1179,1179,11,12,90,68,Thrusday,12,0.662
1180,1180,0,1,60,58,Thrusday,14,0.5170000000000001
1181,1181,0,2,140,106,Thrusday,14,0.66
1182,1182,0,3,60,42,Thrusday,14,0.7140000000000003
1183,1183,1,2,70,62,Thrusday,14,0.5649999999999998
1184,1184,1,7,130,95,Thrusday,14,0.684
1185,1185,2,5,70,68,Thrusday,14,0.5149999999999998
1186,1186,3,4,70,60,Thrusday,14,0.5830000000000001
1187,1187,3,10,80,58,Thrusday,14,0.6888
1188,1188,4,5,90,88,Thrusday,14,0.511
1189,1189,4,6,90,72,Thrusday,14,0.625
1190,1190,5,8,110,86,Thrusday,14,0.6406999999999999
1191,1191,5,12,140,104,Thrusday,14,0.6737
1192,1192,6,7,50,39,Thrusday,14,0.6409999999999999
1193,1193,7,9,100,82,Thrusday,14,0.6100000000000001
1194,1194,8,9,90,74,Thrusday,14,0.6079999999999999
1195,1195,9,11,70,61,Thrusday,14,0.574
1196,1196,9,13,80,59,Thrusday,14,0.6792
1197,1197,10,11,70,67,Thrusday,14,0.5220000000000001
1198,1198,10,13,110,109,Thrusday,14,0.5054
1199,1199,11,12,100,97,Thrusday,14,0.515
1200,1200,0,1,140,108,Thrusday,16,0.6479999999999999
1201,1201,0,2,100,79,Thrusday,16,0.633
1202,1202,0,3,100,73,Thrusday,16,0.6850000000000002
1203,1203,1,2,90,88,Thrusday,16,0.511
1204,1204,1,7,70,65,Thrusday,16,0.538
1205,1205,2,5,60,50,Thrusday,16,0.5999999999999999
1206,1206,3,4,60,48,Thrusday,16,0.625
1207,1207,3,10,80,79,Thrusday,16,0.5060000000000001
1208,1208,4,5,100,77,Thrusday,16,0.6498999999999999
1209,1209,4,6,70,66,Thrusday,16,0.5300000000000001
1210,1210,5,8,50,36,Thrusday,16,0.6940000000000001
1211,1211,5,12,140,121,Thrusday,16,0.5784999999999998
1212,1212,6,7,60,44,Thrusday,16,0.6820000000000002
1213,1213,7,9,50,35,Thrusday,16,0.7140000000000002
1214,1214,8,9,120,119,Thrusday,16,0.5043999999999998
1215,1215,9,11,120,97,Thrusday,16,0.6195999999999999
1216,1216,9,13,80,68,Thrusday,16,0.588
1217,1217,10,11,130,101,Thrusday,16,0.644
1218,1218,10,13,60,42,Thrusday,16,0.7140000000000003
1219,1219,11,12,90,81,Thrusday,16,0.556
1220,1220,0,1,140,112,Thrusday,18,0.625
1221,1221,0,2,50,39,Thrusday,18,0.6409999999999999
1222,1222,0,3,80,57,Thrusday,18,0.7020000000000001
1223,1223,1,2,110,102,Thrusday,18,0.5389999999999999
1224,1224,1,7,50,44,Thrusday,18,0.5679999999999998
1225,1225,2,5,100,72,Thrusday,18,0.6940000000000001
1226,1226,3,4,120,115,Thrusday,18,0.5220000000000001
1227,1227,3,10,50,37,Thrusday,18,0.676
1228,1228,4,5,60,45,Thrusday,18,0.6669999999999999
1229,1229,4,6,80,62,Thrusday,18,0.645
1230,1230,5,8,90,67,Thrusday,18,0.6719999999999999
1231,1231,5,12,110,108,Thrusday,18,0.509
1232,1232,6,7,80,73,Thrusday,18,0.5479999999999999
1233,1233,7,9,140,129,Thrusday,18,0.543
1234,1234,8,9,120,115,Thrusday,18,0.5220000000000001
1235,1235,9,11,60,46,Thrusday,18,0.652
1236,1236,9,13,90,66,Thrusday,18,0.6820000000000002
1237,1237,10,11,140,100,Thrusday,18,0.7
1238,1238,10,13,80,72,Thrusday,18,0.556
1239,1239,11,12,120,111,Thrusday,18,0.5414000000000001
1240,1240,0,1,80,55,Thrusday,20,0.7270000000000001
1241,1241,0,2,100,75,Thrusday,20,0.6660999999999999
1242,1242,0,3,130,68,Thrusday,20,0.9531999999999998
1243,1243,1,2,80,59,Thrusday,20,0.6779999999999999
1244,1244,1,7,110,70,Thrusday,20,0.7848999999999998
1245,1245,2,5,90,55,Thrusday,20,0.8179999999999998
1246,1246,3,4,120,71,Thrusday,20,0.8382
1247,1247,3,10,100,66,Thrusday,20,0.7579
1248,1248,4,5,90,62,Thrusday,20,0.726
1249,1249,4,6,70,44,Thrusday,20,0.7933
1250,1250,5,8,110,64,Thrusday,20,0.8632000000000002
1251,1251,5,12,120,81,Thrusday,20,0.7409999999999999
1252,1252,6,7,90,47,Thrusday,20,0.9572
1253,1253,7,9,50,38,Thrusday,20,0.6580999999999998
1254,1254,8,9,70,49,Thrusday,20,0.7140000000000002
1255,1255,9,11,90,49,Thrusday,20,0.9261999999999999
1256,1256,9,13,60,43,Thrusday,20,0.6996000000000002
1257,1257,10,11,70,46,Thrusday,20,0.761
1258,1258,10,13,110,78,Thrusday,20,0.705
1259,1259,11,12,110,77,Thrusday,20,0.7140000000000002
1260,1260,0,1,140,76,Thrusday,22,0.9222000000000001
1261,1261,0,2,110,71,Thrusday,22,0.7750000000000001
1262,1262,0,3,60,32,Thrusday,22,0.938
1263,1263,1,2,100,72,Thrusday,22,0.6940000000000001
1264,1264,1,7,130,102,Thrusday,22,0.6370000000000001
1265,1265,2,5,140,98,Thrusday,22,0.7140000000000002
1266,1266,3,4,130,99,Thrusday,22,0.6556000000000001
1267,1267,3,10,90,62,Thrusday,22,0.726
1268,1268,4,5,70,55,Thrusday,22,0.636
1269,1269,4,6,120,68,Thrusday,22,0.8819999999999999
1270,1270,5,8,80,54,Thrusday,22,0.7395999999999998
1271,1271,5,12,50,27,Thrusday,22,0.9259999999999999
1272,1272,6,7,70,36,Thrusday,22,0.9667999999999998
1273,1273,7,9,140,106,Thrusday,22,0.66
1274,1274,8,9,70,47,Thrusday,22,0.745
1275,1275,9,11,100,76,Thrusday,22,0.6588999999999999
1276,1276,9,13,110,86,Thrusday,22,0.6406999999999999
1277,1277,10,11,50,29,Thrusday,22,0.8619999999999999
1278,1278,10,13,130,87,Thrusday,22,0.747
1279,1279,11,12,100,55,Thrusday,22,0.909
1280,1280,0,1,90,50,Thrusday,24,0.9018
1281,1281,0,2,50,33,Thrusday,24,0.758
1282,1282,0,3,100,50,Thrusday,24,0.99
1283,1283,1,2,50,26,Thrusday,24,0.962
1284,1284,1,7,50,28,Thrusday,24,0.893
1285,1285,2,5,100,60,Thrusday,24,0.833
1286,1286,3,4,140,85,Thrusday,24,0.8230000000000001
1287,1287,3,10,90,66,Thrusday,24,0.6810000000000003
1288,1288,4,5,50,28,Thrusday,24,0.893
1289,1289,4,6,130,78,Thrusday,24,0.833
1290,1290,5,8,130,85,Thrusday,24,0.7649999999999999
1291,1291,5,12,70,55,Thrusday,24,0.636
1292,1292,6,7,100,69,Thrusday,24,0.7249
1293,1293,7,9,70,41,Thrusday,24,0.8540000000000001
1294,1294,8,9,110,75,Thrusday,24,0.7329999999999999
1295,1295,9,11,90,46,Thrusday,24,0.9802
1296,1296,9,13,130,91,Thrusday,24,0.7133000000000002
1297,1297,10,11,70,55,Thrusday,24,0.636
1298,1298,10,13,90,71,Thrusday,24,0.6340000000000001
1299,1299,11,12,100,60,Thrusday,24,0.8343999999999999
1300,1300,0,1,130,70,Friday,0,0.929
1301,1301,0,2,110,64,Friday,0,0.8604
1302,1302,0,3,70,46,Friday,0,0.7609999999999999
1303,1303,1,2,70,37,Friday,0,0.946
1304,1304,1,7,100,63,Friday,0,0.7940000000000002
1305,1305,2,5,140,84,Friday,0,0.833
1306,1306,3,4,140,93,Friday,0,0.753
1307,1307,3,10,50,33,Friday,0,0.758
1308,1308,4,5,110,67,Friday,0,0.821
1309,1309,4,6,80,55,Friday,0,0.7270000000000001
1310,1310,5,8,100,52,Friday,0,0.962
1311,1311,5,12,110,82,Friday,0,0.671
1312,1312,6,7,110,74,Friday,0,0.7420000000000001
1313,1313,7,9,60,36,Friday,0,0.833
1314,1314,8,9,50,29,Friday,0,0.8619999999999999
1315,1315,9,11,80,63,Friday,0,0.6349999999999999
1316,1316,9,13,100,52,Friday,0,0.962
1317,1317,10,11,120,60,Friday,0,1.0
1318,1318,10,13,140,90,Friday,0,0.7779999999999999
1319,1319,11,12,90,70,Friday,0,0.6438999999999999
1320,1320,0,1,60,31,Friday,2,0.968
1321,1321,0,2,70,42,Friday,2,0.833
1322,1322,0,3,120,74,Friday,2,0.8109999999999999
1323,1323,1,2,70,37,Friday,2,0.946
1324,1324,1,7,50,29,Friday,2,0.8619999999999999
1325,1325,2,5,90,53,Friday,2,0.849
1326,1326,3,4,140,73,Friday,2,0.9589999999999999
1327,1327,3,10,130,76,Friday,2,0.8550000000000002
1328,1328,4,5,120,67,Friday,2,0.8960000000000001
1329,1329,4,6,110,62,Friday,2,0.8870000000000001
1330,1330,5,8,140,110,Friday,2,0.636
1331,1331,5,12,120,68,Friday,2,0.8819999999999999
1332,1332,6,7,80,60,Friday,2,0.6669999999999999
1333,1333,7,9,60,36,Friday,2,0.833
1334,1334,8,9,90,50,Friday,2,0.9000000000000001
1335,1335,9,11,80,45,Friday,2,0.889
1336,1336,9,13,80,57,Friday,2,0.7020000000000001
1337,1337,10,11,90,63,Friday,2,0.7140000000000002
1338,1338,10,13,140,91,Friday,2,0.769
1339,1339,11,12,140,102,Friday,2,0.6853999999999999
1340,1340,0,1,90,53,Friday,4,0.849
1341,1341,0,2,70,51,Friday,4,0.6874
1342,1342,0,3,120,71,Friday,4,0.845
1343,1343,1,2,60,36,Friday,4,0.833
1344,1344,1,7,130,67,Friday,4,0.9686
1345,1345,2,5,130,82,Friday,4,0.793
1346,1346,3,4,130,88,Friday,4,0.739
1347,1347,3,10,100,54,Friday,4,0.9259999999999999
1348,1348,4,5,130,101,Friday,4,0.6459
1349,1349,4,6,70,45,Friday,4,0.7780000000000002
1350,1350,5,8,70,47,Friday,4,0.745
1351,1351,5,12,60,41,Friday,4,0.732
1352,1352,6,7,50,33,Friday,4,0.758
1353,1353,7,9,130,89,Friday,4,0.7292
1354,1354,8,9,100,71,Friday,4,0.704
1355,1355,9,11,120,68,Friday,4,0.8819999999999999
1356,1356,9,13,100,57,Friday,4,0.877
1357,1357,10,11,90,56,Friday,4,0.8054
1358,1358,10,13,140,95,Friday,4,0.737
1359,1359,11,12,120,61,Friday,4,0.9872
1360,1360,0,1,100,74,Friday,6,0.676
1361,1361,0,2,140,93,Friday,6,0.753
1362,1362,0,3,70,52,Friday,6,0.6729999999999999
1363,1363,1,2,70,37,Friday,6,0.946
1364,1364,1,7,120,91,Friday,6,0.6589999999999999
1365,1365,2,5,60,33,Friday,6,0.909
1366,1366,3,4,140,83,Friday,6,0.843
1367,1367,3,10,80,56,Friday,6,0.7140000000000002
1368,1368,4,5,140,76,Friday,6,0.9209999999999999
1369,1369,4,6,90,56,Friday,6,0.804
1370,1370,5,8,140,85,Friday,6,0.8240000000000001
1371,1371,5,12,90,59,Friday,6,0.763
1372,1372,6,7,140,85,Friday,6,0.8240000000000001
1373,1373,7,9,100,54,Friday,6,0.9259999999999999
1374,1374,8,9,130,65,Friday,6,1.0
1375,1375,9,11,120,93,Friday,6,0.6456999999999999
1376,1376,9,13,140,80,Friday,6,0.8739000000000001
1377,1377,10,11,90,62,Friday,6,0.726
1378,1378,10,13,80,46,Friday,6,0.8699999999999999
1379,1379,11,12,60,42,Friday,6,0.7140000000000002
1380,1380,0,1,60,38,Friday,8,0.7889999999999999
1381,1381,0,2,100,67,Friday,8,0.7460000000000001
1382,1382,0,3,70,40,Friday,8,0.875
1383,1383,1,2,90,71,Friday,8,0.6340000000000002
1384,1384,1,7,110,68,Friday,8,0.8089999999999999
1385,1385,2,5,110,77,Friday,8,0.7140000000000002
1386,1386,3,4,120,94,Friday,8,0.6387
1387,1387,3,10,90,51,Friday,8,0.8819999999999999
1388,1388,4,5,90,67,Friday,8,0.6719999999999999
1389,1389,4,6,140,87,Friday,8,0.8019999999999999
1390,1390,5,8,110,65,Friday,8,0.8446999999999999
1391,1391,5,12,60,40,Friday,8,0.75
1392,1392,6,7,140,79,Friday,8,0.8859999999999999
1393,1393,7,9,80,52,Friday,8,0.7705
1394,1394,8,9,130,83,Friday,8,0.7829999999999998
1395,1395,9,11,130,102,Friday,8,0.6364000000000001
1396,1396,9,13,60,30,Friday,8,1.0
1397,1397,10,11,130,78,Friday,8,0.8341000000000001
1398,1398,10,13,50,33,Friday,8,0.758
1399,1399,11,12,120,86,Friday,8,0.6980000000000001
1400,1400,0,1,90,78,Friday,10,0.5770000000000001
1401,1401,0,2,100,96,Friday,10,0.521
1402,1402,0,3,80,77,Friday,10,0.519
1403,1403,1,2,100,95,Friday,10,0.5259999999999999
1404,1404,1,7,90,69,Friday,10,0.652
1405,1405,2,5,120,101,Friday,10,0.5934000000000001
1406,1406,3,4,80,70,Friday,10,0.571
1407,1407,3,10,90,75,Friday,10,0.5999999999999999
1408,1408,4,5,120,102,Friday,10,0.588
1409,1409,4,6,80,58,Friday,10,0.6888
1410,1410,5,8,120,92,Friday,10,0.652
1411,1411,5,12,100,88,Friday,10,0.5679999999999998
1412,1412,6,7,70,59,Friday,10,0.593
1413,1413,7,9,130,115,Friday,10,0.5649999999999998
1414,1414,8,9,70,49,Friday,10,0.7140000000000002
1415,1415,9,11,130,106,Friday,10,0.6129999999999999
1416,1416,9,13,70,49,Friday,10,0.7140000000000002
1417,1417,10,11,100,78,Friday,10,0.6409999999999999
1418,1418,10,13,110,105,Friday,10,0.524
1419,1419,11,12,50,44,Friday,10,0.5679999999999998
1420,1420,0,1,110,107,Friday,12,0.5145000000000002
1421,1421,0,2,70,63,Friday,12,0.556
1422,1422,0,3,100,94,Friday,12,0.532
1423,1423,1,2,130,99,Friday,12,0.657
1424,1424,1,7,60,42,Friday,12,0.7140000000000003
1425,1425,2,5,80,66,Friday,12,0.606
1426,1426,3,4,120,84,Friday,12,0.7140000000000002
1427,1427,3,10,130,98,Friday,12,0.663
1428,1428,4,5,70,52,Friday,12,0.6729999999999999
1429,1429,4,6,80,65,Friday,12,0.6150000000000001
1430,1430,5,8,110,95,Friday,12,0.5777999999999999
1431,1431,5,12,140,118,Friday,12,0.593
1432,1432,6,7,120,112,Friday,12,0.5365
1433,1433,7,9,60,43,Friday,12,0.6980000000000002
1434,1434,8,9,80,74,Friday,12,0.5410000000000001
1435,1435,9,11,120,92,Friday,12,0.652
1436,1436,9,13,80,79,Friday,12,0.5060000000000001
1437,1437,10,11,110,100,Friday,12,0.5499999999999999
1438,1438,10,13,70,54,Friday,12,0.6479999999999999
1439,1439,11,12,120,93,Friday,12,0.6443
1440,1440,0,1,130,117,Friday,14,0.556
1441,1441,0,2,50,40,Friday,14,0.625
1442,1442,0,3,50,40,Friday,14,0.625
1443,1443,1,2,110,103,Friday,14,0.5339999999999999
1444,1444,1,7,120,111,Friday,14,0.5410000000000001
1445,1445,2,5,90,79,Friday,14,0.5700000000000001
1446,1446,3,4,130,100,Friday,14,0.6500000000000001
1447,1447,3,10,140,111,Friday,14,0.6304000000000001
1448,1448,4,5,100,90,Friday,14,0.556
1449,1449,4,6,70,63,Friday,14,0.556
1450,1450,5,8,140,113,Friday,14,0.6189999999999999
1451,1451,5,12,70,53,Friday,14,0.66
1452,1452,6,7,90,66,Friday,14,0.6820000000000002
1453,1453,7,9,140,105,Friday,14,0.6669999999999999
1454,1454,8,9,90,74,Friday,14,0.6079999999999999
1455,1455,9,11,50,49,Friday,14,0.5099999999999999
1456,1456,9,13,50,45,Friday,14,0.556
1457,1457,10,11,90,88,Friday,14,0.511
1458,1458,10,13,130,95,Friday,14,0.684
1459,1459,11,12,90,77,Friday,14,0.5839999999999999
1460,1460,0,1,70,51,Friday,16,0.6859999999999999
1461,1461,0,2,110,86,Friday,16,0.6399999999999999
1462,1462,0,3,90,77,Friday,16,0.5839999999999999
1463,1463,1,2,80,64,Friday,16,0.625
1464,1464,1,7,80,70,Friday,16,0.571
1465,1465,2,5,130,109,Friday,16,0.596
1466,1466,3,4,80,77,Friday,16,0.519
1467,1467,3,10,130,122,Friday,16,0.5329999999999998
1468,1468,4,5,70,53,Friday,16,0.66
1469,1469,4,6,120,111,Friday,16,0.5410000000000001
1470,1470,5,8,140,133,Friday,16,0.5259999999999999
1471,1471,5,12,60,48,Friday,16,0.625
1472,1472,6,7,70,55,Friday,16,0.636
1473,1473,7,9,90,82,Friday,16,0.5489999999999998
1474,1474,8,9,130,106,Friday,16,0.6129999999999999
1475,1475,9,11,140,101,Friday,16,0.6929999999999998
1476,1476,9,13,110,97,Friday,16,0.5670000000000001
1477,1477,10,11,110,82,Friday,16,0.671
1478,1478,10,13,120,105,Friday,16,0.571
1479,1479,11,12,50,39,Friday,16,0.6409999999999999
1480,1480,0,1,70,66,Friday,18,0.5300000000000001
1481,1481,0,2,130,118,Friday,18,0.5520000000000002
1482,1482,0,3,90,65,Friday,18,0.6920000000000001
1483,1483,1,2,80,64,Friday,18,0.625
1484,1484,1,7,130,120,Friday,18,0.5419999999999999
1485,1485,2,5,80,64,Friday,18,0.625
1486,1486,3,4,100,94,Friday,18,0.532
1487,1487,3,10,80,66,Friday,18,0.606
1488,1488,4,5,70,61,Friday,18,0.574
1489,1489,4,6,100,70,Friday,18,0.7140000000000002
1490,1490,5,8,120,98,Friday,18,0.612
1491,1491,5,12,110,101,Friday,18,0.5455
1492,1492,6,7,100,79,Friday,18,0.633
1493,1493,7,9,140,116,Friday,18,0.6029999999999999
1494,1494,8,9,50,48,Friday,18,0.521
1495,1495,9,11,50,39,Friday,18,0.6409999999999999
1496,1496,9,13,110,102,Friday,18,0.5389999999999999
1497,1497,10,11,50,37,Friday,18,0.676
1498,1498,10,13,60,46,Friday,18,0.652
1499,1499,11,12,140,101,Friday,18,0.6929999999999998
1500,1500,0,1,110,63,Friday,20,0.873
1501,1501,0,2,100,76,Friday,20,0.6579999999999999
1502,1502,0,3,130,73,Friday,20,0.8888999999999999
1503,1503,1,2,100,67,Friday,20,0.752
1504,1504,1,7,100,56,Friday,20,0.893
1505,1505,2,5,90,59,Friday,20,0.763
1506,1506,3,4,110,60,Friday,20,0.9125
1507,1507,3,10,60,36,Friday,20,0.833
1508,1508,4,5,90,51,Friday,20,0.8953999999999999
1509,1509,4,6,60,39,Friday,20,0.769
1510,1510,5,8,70,37,Friday,20,0.946
1511,1511,5,12,110,81,Friday,20,0.6790000000000002
1512,1512,6,7,120,79,Friday,20,0.7590000000000001
1513,1513,7,9,80,41,Friday,20,0.9759999999999998
1514,1514,8,9,120,92,Friday,20,0.6527000000000001
1515,1515,9,11,110,56,Friday,20,0.9787000000000001
1516,1516,9,13,110,86,Friday,20,0.6406999999999999
1517,1517,10,11,110,85,Friday,20,0.6529000000000001
1518,1518,10,13,120,68,Friday,20,0.8807999999999998
1519,1519,11,12,90,48,Friday,20,0.9460000000000001
1520,1520,0,1,90,53,Friday,22,0.8522000000000001
1521,1521,0,2,140,79,Friday,22,0.8849
1522,1522,0,3,80,46,Friday,22,0.8699999999999999
1523,1523,1,2,140,99,Friday,22,0.7062999999999999
1524,1524,1,7,100,73,Friday,22,0.6859000000000002
1525,1525,2,5,140,98,Friday,22,0.7140000000000002
1526,1526,3,4,100,62,Friday,22,0.8059999999999998
1527,1527,3,10,110,75,Friday,22,0.7339999999999998
1528,1528,4,5,80,59,Friday,22,0.6779999999999999
1529,1529,4,6,80,59,Friday,22,0.6779999999999999
1530,1530,5,8,70,39,Friday,22,0.897
1531,1531,5,12,140,77,Friday,22,0.9078000000000002
1532,1532,6,7,90,66,Friday,22,0.6810000000000003
1533,1533,7,9,60,36,Friday,22,0.833
1534,1534,8,9,80,49,Friday,22,0.8177
1535,1535,9,11,70,48,Friday,22,0.7290000000000001
1536,1536,9,13,50,32,Friday,22,0.7809999999999998
1537,1537,10,11,90,54,Friday,22,0.833
1538,1538,10,13,140,70,Friday,22,0.9873000000000001
1539,1539,11,12,140,92,Friday,22,0.7594000000000001
1540,1540,0,1,100,70,Friday,24,0.7140000000000002
1541,1541,0,2,70,38,Friday,24,0.9235
1542,1542,0,3,60,33,Friday,24,0.9090000000000004
1543,1543,1,2,70,42,Friday,24,0.8351000000000001
1544,1544,1,7,120,62,Friday,24,0.968
1545,1545,2,5,60,43,Friday,24,0.6996000000000002
1546,1546,3,4,130,81,Friday,24,0.8019999999999998
1547,1547,3,10,110,59,Friday,24,0.9320000000000002
1548,1548,4,5,60,39,Friday,24,0.769
1549,1549,4,6,140,102,Friday,24,0.6855
1550,1550,5,8,140,95,Friday,24,0.7394000000000001
1551,1551,5,12,50,29,Friday,24,0.8619999999999999
1552,1552,6,7,70,52,Friday,24,0.6729999999999999
1553,1553,7,9,50,27,Friday,24,0.9259999999999999
