,ID,EP1,EP2,Bandwidth,PacketsFlowing(1Kb),DayOfTheWeek,TimeHour,LinkWeight
1177,1177,10,11,140,129,Thrusday,12,0.543
1178,1178,10,13,70,62,Thrusday,12,0.565
1179,1179,11,12,110,105,Thrusday,12,0.524
1180,1180,0,1,90,68,Thrusday,14,0.662
1181,1181,0,2,50,37,Thrusday,14,0.676
1182,1182,0,3,100,80,Thrusday,14,0.625
1183,1183,1,2,80,63,Thrusday,14,0.635
1184,1184,1,7,120,96,Thrusday,14,0.625
1185,1185,2,5,110,87,Thrusday,14,0.632
1186,1186,3,4,110,98,Thrusday,14,0.561
1187,1187,3,10,50,40,Thrusday,14,0.625
1188,1188,4,5,120,110,Thrusday,14,0.545
1189,1189,4,6,60,47,Thrusday,14,0.638
1190,1190,5,8,60,54,Thrusday,14,0.556
1191,1191,5,12,100,85,Thrusday,14,0.588
1192,1192,6,7,80,79,Thrusday,14,0.506
1193,1193,7,9,50,35,Thrusday,14,0.714
1194,1194,8,9,100,71,Thrusday,14,0.704
1195,1195,9,11,100,93,Thrusday,14,0.538
1196,1196,9,13,60,46,Thrusday,14,0.652
1197,1197,10,11,110,96,Thrusday,14,0.573
1198,1198,10,13,90,66,Thrusday,14,0.682
1199,1199,11,12,50,47,Thrusday,14,0.532
1200,1200,0,1,80,77,Thrusday,16,0.519
1201,1201,0,2,80,78,Thrusday,16,0.513
1202,1202,0,3,80,63,Thrusday,16,0.635
1203,1203,1,2,100,80,Thrusday,16,0.625
1204,1204,1,7,110,100,Thrusday,16,0.550
1205,1205,2,5,50,46,Thrusday,16,0.543
1206,1206,3,4,110,99,Thrusday,16,0.556
1207,1207,3,10,110,99,Thrusday,16,0.556
1208,1208,4,5,50,49,Thrusday,16,0.510
1209,1209,4,6,50,48,Thrusday,16,0.521
1210,1210,5,8,60,44,Thrusday,16,0.682
1211,1211,5,12,60,42,Thrusday,16,0.714
1212,1212,6,7,90,87,Thrusday,16,0.517
1213,1213,7,9,130,114,Thrusday,16,0.570
1214,1214,8,9,110,85,Thrusday,16,0.647
1215,1215,9,11,120,115,Thrusday,16,0.522
1216,1216,9,13,100,81,Thrusday,16,0.617
1217,1217,10,11,90,86,Thrusday,16,0.523
1218,1218,10,13,110,80,Thrusday,16,0.688
1219,1219,11,12,80,75,Thrusday,16,0.533
1220,1220,0,1,130,114,Thrusday,18,0.570
1221,1221,0,2,110,88,Thrusday,18,0.625
1222,1222,0,3,70,55,Thrusday,18,0.636
1223,1223,1,2,50,48,Thrusday,18,0.521
1224,1224,1,7,130,116,Thrusday,18,0.560
1225,1225,2,5,100,79,Thrusday,18,0.633
1226,1226,3,4,130,103,Thrusday,18,0.631
1227,1227,3,10,110,78,Thrusday,18,0.705
1228,1228,4,5,140,136,Thrusday,18,0.515
1229,1229,4,6,140,109,Thrusday,18,0.642
1230,1230,5,8,130,113,Thrusday,18,0.575
1231,1231,5,12,80,79,Thrusday,18,0.506
1232,1232,6,7,90,73,Thrusday,18,0.616
1233,1233,7,9,90,69,Thrusday,18,0.652
1234,1234,8,9,60,44,Thrusday,18,0.682
1235,1235,9,11,50,41,Thrusday,18,0.610
1236,1236,9,13,120,108,Thrusday,18,0.556
1237,1237,10,11,80,68,Thrusday,18,0.588
1238,1238,10,13,140,102,Thrusday,18,0.686
1239,1239,11,12,60,52,Thrusday,18,0.577
1240,1240,0,1,60,30,Thrusday,20,1.000
1241,1241,0,2,100,55,Thrusday,20,0.909
1242,1242,0,3,90,62,Thrusday,20,0.726
1243,1243,1,2,100,79,Thrusday,20,0.633
1244,1244,1,7,60,34,Thrusday,20,0.882
1245,1245,2,5,100,64,Thrusday,20,0.781
1246,1246,3,4,80,60,Thrusday,20,0.667
1247,1247,3,10,50,25,Thrusday,20,1.000
1248,1248,4,5,120,80,Thrusday,20,0.750
1249,1249,4,6,130,71,Thrusday,20,0.915
1250,1250,5,8,60,30,Thrusday,20,1.000
1251,1251,5,12,120,79,Thrusday,20,0.759
1252,1252,6,7,90,58,Thrusday,20,0.776
1253,1253,7,9,120,71,Thrusday,20,0.845
1254,1254,8,9,80,51,Thrusday,20,0.784
1255,1255,9,11,130,94,Thrusday,20,0.691
1256,1256,9,13,130,93,Thrusday,20,0.699
1257,1257,10,11,110,59,Thrusday,20,0.932
1258,1258,10,13,100,79,Thrusday,20,0.633
1259,1259,11,12,80,44,Thrusday,20,0.909
1260,1260,0,1,120,92,Thrusday,22,0.652
1261,1261,0,2,80,49,Thrusday,22,0.816
1262,1262,0,3,100,51,Thrusday,22,0.980
1263,1263,1,2,130,88,Thrusday,22,0.739
1264,1264,1,7,50,34,Thrusday,22,0.735
1265,1265,2,5,80,50,Thrusday,22,0.800
1266,1266,3,4,50,38,Thrusday,22,0.658
1267,1267,3,10,80,48,Thrusday,22,0.833
1268,1268,4,5,70,38,Thrusday,22,0.921
1269,1269,4,6,60,33,Thrusday,22,0.909
1270,1270,5,8,80,62,Thrusday,22,0.645
1271,1271,5,12,120,79,Thrusday,22,0.759
1272,1272,6,7,70,44,Thrusday,22,0.795
1273,1273,7,9,70,51,Thrusday,22,0.686
1274,1274,8,9,110,70,Thrusday,22,0.786
1275,1275,9,11,120,67,Thrusday,22,0.896
1276,1276,9,13,50,34,Thrusday,22,0.735
1277,1277,10,11,60,40,Thrusday,22,0.750
1278,1278,10,13,60,38,Thrusday,22,0.789
1279,1279,11,12,130,79,Thrusday,22,0.823
1280,1280,0,1,120,68,Thrusday,24,0.882
1281,1281,0,2,90,45,Thrusday,24,1.000
1282,1282,0,3,140,75,Thrusday,24,0.933
1283,1283,1,2,100,64,Thrusday,24,0.781
1284,1284,1,7,90,52,Thrusday,24,0.865
1285,1285,2,5,50,26,Thrusday,24,0.962
1286,1286,3,4,140,86,Thrusday,24,0.814
1287,1287,3,10,90,58,Thrusday,24,0.776
1288,1288,4,5,70,50,Thrusday,24,0.700
1289,1289,4,6,120,75,Thrusday,24,0.800
1290,1290,5,8,120,90,Thrusday,24,0.667
1291,1291,5,12,60,36,Thrusday,24,0.833
1292,1292,6,7,140,76,Thrusday,24,0.921
1293,1293,7,9,100,75,Thrusday,24,0.667
1294,1294,8,9,80,44,Thrusday,24,0.909
1295,1295,9,11,100,52,Thrusday,24,0.962
1296,1296,9,13,60,37,Thrusday,24,0.811
1297,1297,10,11,130,99,Thrusday,24,0.657
1298,1298,10,13,80,60,Thrusday,24,0.667
1299,1299,11,12,140,111,Thrusday,24,0.631
1300,1300,0,1,110,68,Friday,0,0.809
1301,1301,0,2,50,34,Friday,0,0.735
1302,1302,0,3,90,63,Friday,0,0.714
1303,1303,1,2,140,90,Friday,0,0.778
1304,1304,1,7,50,31,Friday,0,0.806
1305,1305,2,5,130,68,Friday,0,0.956
1306,1306,3,4,140,109,Friday,0,0.642
1307,1307,3,10,120,85,Friday,0,0.706
1308,1308,4,5,90,48,Friday,0,0.938
1309,1309,4,6,110,78,Friday,0,0.705
1310,1310,5,8,100,76,Friday,0,0.658
1311,1311,5,12,130,94,Friday,0,0.691
1312,1312,6,7,80,61,Friday,0,0.656
1313,1313,7,9,70,42,Friday,0,0.833
1314,1314,8,9,100,64,Friday,0,0.781
1315,1315,9,11,60,37,Friday,0,0.811
1316,1316,9,13,130,66,Friday,0,0.985
1317,1317,10,11,130,97,Friday,0,0.670
1318,1318,10,13,100,64,Friday,0,0.781
1319,1319,11,12,140,97,Friday,0,0.722
1320,1320,0,1,110,80,Friday,2,0.688
1321,1321,0,2,70,37,Friday,2,0.946
1322,1322,0,3,50,26,Friday,2,0.962
1323,1323,1,2,100,59,Friday,2,0.847
1324,1324,1,7,140,110,Friday,2,0.636
1325,1325,2,5,90,48,Friday,2,0.938
1326,1326,3,4,70,38,Friday,2,0.921
1327,1327,3,10,120,95,Friday,2,0.632
1328,1328,4,5,70,44,Friday,2,0.795
1329,1329,4,6,80,50,Friday,2,0.800
1330,1330,5,8,120,82,Friday,2,0.732
1331,1331,5,12,80,50,Friday,2,0.800
1332,1332,6,7,70,45,Friday,2,0.778
1333,1333,7,9,120,68,Friday,2,0.882
1334,1334,8,9,70,55,Friday,2,0.636
1335,1335,9,11,140,99,Friday,2,0.707
1336,1336,9,13,130,67,Friday,2,0.970
1337,1337,10,11,60,34,Friday,2,0.882
1338,1338,10,13,50,33,Friday,2,0.758
1339,1339,11,12,80,61,Friday,2,0.656
1340,1340,0,1,50,34,Friday,4,0.735
1341,1341,0,2,80,46,Friday,4,0.870
1342,1342,0,3,140,101,Friday,4,0.693
1343,1343,1,2,70,35,Friday,4,1.000
1344,1344,1,7,130,90,Friday,4,0.722
1345,1345,2,5,60,46,Friday,4,0.652
1346,1346,3,4,110,58,Friday,4,0.948
1347,1347,3,10,140,71,Friday,4,0.986
1348,1348,4,5,120,84,Friday,4,0.714
1349,1349,4,6,90,71,Friday,4,0.634
1350,1350,5,8,140,70,Friday,4,1.000
1351,1351,5,12,140,83,Friday,4,0.843
1352,1352,6,7,110,60,Friday,4,0.917
1353,1353,7,9,70,54,Friday,4,0.648
1354,1354,8,9,50,32,Friday,4,0.781
1355,1355,9,11,140,82,Friday,4,0.854
1356,1356,9,13,120,75,Friday,4,0.800
1357,1357,10,11,50,28,Friday,4,0.893
1358,1358,10,13,80,49,Friday,4,0.816
1359,1359,11,12,50,34,Friday,4,0.735
1360,1360,0,1,120,94,Friday,6,0.638
1361,1361,0,2,130,73,Friday,6,0.890
1362,1362,0,3,90,60,Friday,6,0.750
1363,1363,1,2,60,43,Friday,6,0.698
1364,1364,1,7,120,82,Friday,6,0.732
1365,1365,2,5,100,67,Friday,6,0.746
1366,1366,3,4,50,32,Friday,6,0.781
1367,1367,3,10,100,61,Friday,6,0.820
1368,1368,4,5,100,56,Friday,6,0.893
1369,1369,4,6,90,55,Friday,6,0.818
1370,1370,5,8,50,39,Friday,6,0.641
1371,1371,5,12,100,75,Friday,6,0.667
1372,1372,6,7,70,50,Friday,6,0.700
1373,1373,7,9,140,95,Friday,6,0.737
1374,1374,8,9,80,57,Friday,6,0.702
1375,1375,9,11,90,66,Friday,6,0.682
1376,1376,9,13,120,77,Friday,6,0.779
1377,1377,10,11,100,61,Friday,6,0.820
1378,1378,10,13,50,39,Friday,6,0.641
1379,1379,11,12,130,65,Friday,6,1.000
1380,1380,0,1,80,60,Friday,8,0.667
1381,1381,0,2,70,38,Friday,8,0.921
1382,1382,0,3,100,74,Friday,8,0.676
1383,1383,1,2,50,30,Friday,8,0.833
1384,1384,1,7,50,36,Friday,8,0.694
1385,1385,2,5,70,52,Friday,8,0.673
1386,1386,3,4,50,26,Friday,8,0.962
1387,1387,3,10,70,41,Friday,8,0.854
1388,1388,4,5,140,91,Friday,8,0.769
1389,1389,4,6,50,27,Friday,8,0.926
1390,1390,5,8,50,34,Friday,8,0.735
1391,1391,5,12,110,61,Friday,8,0.902
1392,1392,6,7,120,94,Friday,8,0.638
1393,1393,7,9,110,87,Friday,8,0.632
1394,1394,8,9,120,95,Friday,8,0.632
1395,1395,9,11,140,111,Friday,8,0.631
1396,1396,9,13,70,43,Friday,8,0.814
1397,1397,10,11,60,30,Friday,8,1.000
1398,1398,10,13,80,45,Friday,8,0.889
1399,1399,11,12,60,37,Friday,8,0.811
1400,1400,0,1,140,135,Friday,10,0.519
1401,1401,0,2,70,60,Friday,10,0.583
1402,1402,0,3,50,44,Friday,10,0.568
1403,1403,1,2,130,127,Friday,10,0.512
1404,1404,1,7,140,107,Friday,10,0.654
1405,1405,2,5,60,57,Friday,10,0.526
1406,1406,3,4,60,46,Friday,10,0.652
1407,1407,3,10,100,70,Friday,10,0.714
1408,1408,4,5,120,99,Friday,10,0.606
1409,1409,4,6,70,64,Friday,10,0.547
1410,1410,5,8,120,90,Friday,10,0.667
1411,1411,5,12,140,105,Friday,10,0.667
1412,1412,6,7,60,49,Friday,10,0.612
1413,1413,7,9,80,62,Friday,10,0.645
1414,1414,8,9,100,83,Friday,10,0.602
1415,1415,9,11,90,83,Friday,10,0.542
1416,1416,9,13,110,82,Friday,10,0.671
1417,1417,10,11,120,87,Friday,10,0.690
1418,1418,10,13,80,79,Friday,10,0.506
1419,1419,11,12,130,95,Friday,10,0.684
1420,1420,0,1,100,71,Friday,12,0.704
1421,1421,0,2,50,39,Friday,12,0.641
1422,1422,0,3,120,109,Friday,12,0.550
1423,1423,1,2,60,58,Friday,12,0.517
1424,1424,1,7,140,102,Friday,12,0.686
1425,1425,2,5,50,49,Friday,12,0.510
1426,1426,3,4,120,100,Friday,12,0.600
1427,1427,3,10,100,84,Friday,12,0.595
1428,1428,4,5,110,97,Friday,12,0.567
1429,1429,4,6,70,69,Friday,12,0.507
1430,1430,5,8,130,92,Friday,12,0.707
1431,1431,5,12,90,70,Friday,12,0.643
1432,1432,6,7,140,108,Friday,12,0.648
1433,1433,7,9,60,44,Friday,12,0.682
1434,1434,8,9,110,93,Friday,12,0.591
1435,1435,9,11,110,103,Friday,12,0.534
1436,1436,9,13,60,48,Friday,12,0.625
1437,1437,10,11,80,70,Friday,12,0.571
1438,1438,10,13,140,136,Friday,12,0.515
1439,1439,11,12,100,97,Friday,12,0.515
1440,1440,0,1,100,87,Friday,14,0.575
1441,1441,0,2,100,88,Friday,14,0.568
1442,1442,0,3,60,51,Friday,14,0.588
1443,1443,1,2,90,68,Friday,14,0.662
1444,1444,1,7,120,114,Friday,14,0.526
1445,1445,2,5,140,103,Friday,14,0.680
1446,1446,3,4,60,59,Friday,14,0.508
1447,1447,3,10,60,45,Friday,14,0.667
1448,1448,4,5,140,112,Friday,14,0.625
1449,1449,4,6,50,47,Friday,14,0.532
1450,1450,5,8,100,97,Friday,14,0.515
1451,1451,5,12,60,46,Friday,14,0.652
1452,1452,6,7,80,70,Friday,14,0.571
1453,1453,7,9,50,39,Friday,14,0.641
1454,1454,8,9,140,128,Friday,14,0.547
1455,1455,9,11,140,116,Friday,14,0.603
1456,1456,9,13,80,73,Friday,14,0.548
1457,1457,10,11,100,97,Friday,14,0.515
1458,1458,10,13,80,66,Friday,14,0.606
1459,1459,11,12,110,104,Friday,14,0.529
1460,1460,0,1,110,90,Friday,16,0.611
1461,1461,0,2,110,85,Friday,16,0.647
1462,1462,0,3,130,122,Friday,16,0.533
1463,1463,1,2,90,64,Friday,16,0.703
1464,1464,1,7,130,117,Friday,16,0.556
1465,1465,2,5,140,112,Friday,16,0.625
1466,1466,3,4,70,54,Friday,16,0.648
1467,1467,3,10,140,124,Friday,16,0.565
1468,1468,4,5,140,133,Friday,16,0.526
1469,1469,4,6,110,108,Friday,16,0.509
1470,1470,5,8,100,84,Friday,16,0.595
1471,1471,5,12,100,71,Friday,16,0.704
1472,1472,6,7,80,66,Friday,16,0.606
1473,1473,7,9,140,118,Friday,16,0.593
1474,1474,8,9,60,58,Friday,16,0.517
1475,1475,9,11,130,98,Friday,16,0.663
1476,1476,9,13,50,40,Friday,16,0.625
1477,1477,10,11,90,78,Friday,16,0.577
1478,1478,10,13,100,98,Friday,16,0.510
1479,1479,11,12,110,80,Friday,16,0.688
1480,1480,0,1,140,110,Friday,18,0.636
1481,1481,0,2,50,48,Friday,18,0.521
1482,1482,0,3,60,47,Friday,18,0.638
1483,1483,1,2,60,49,Friday,18,0.612
1484,1484,1,7,80,64,Friday,18,0.625
1485,1485,2,5,120,110,Friday,18,0.545
1486,1486,3,4,90,82,Friday,18,0.549
1487,1487,3,10,120,97,Friday,18,0.619
1488,1488,4,5,140,104,Friday,18,0.673
1489,1489,4,6,50,43,Friday,18,0.581
1490,1490,5,8,140,138,Friday,18,0.507
1491,1491,5,12,90,76,Friday,18,0.592
1492,1492,6,7,140,134,Friday,18,0.522
1493,1493,7,9,130,96,Friday,18,0.677
1494,1494,8,9,140,121,Friday,18,0.579
1495,1495,9,11,60,53,Friday,18,0.566
1496,1496,9,13,100,93,Friday,18,0.538
1497,1497,10,11,140,117,Friday,18,0.598
1498,1498,10,13,90,81,Friday,18,0.556
1499,1499,11,12,110,89,Friday,18,0.618
1500,1500,0,1,120,82,Friday,20,0.732
1501,1501,0,2,60,44,Friday,20,0.682
1502,1502,0,3,60,39,Friday,20,0.769
1503,1503,1,2,50,31,Friday,20,0.806
1504,1504,1,7,140,82,Friday,20,0.854
1505,1505,2,5,100,53,Friday,20,0.943
1506,1506,3,4,130,103,Friday,20,0.631
1507,1507,3,10,90,56,Friday,20,0.804
1508,1508,4,5,60,45,Friday,20,0.667
1509,1509,4,6,80,40,Friday,20,1.000
1510,1510,5,8,90,46,Friday,20,0.978
1511,1511,5,12,120,73,Friday,20,0.822
1512,1512,6,7,50,37,Friday,20,0.676
1513,1513,7,9,120,86,Friday,20,0.698
1514,1514,8,9,60,34,Friday,20,0.882
1515,1515,9,11,100,56,Friday,20,0.893
1516,1516,9,13,90,60,Friday,20,0.750
1517,1517,10,11,140,90,Friday,20,0.778
1518,1518,10,13,100,50,Friday,20,1.000
1519,1519,11,12,130,68,Friday,20,0.956
1520,1520,0,1,140,82,Friday,22,0.854
1521,1521,0,2,110,81,Friday,22,0.679
1522,1522,0,3,70,53,Friday,22,0.660
1523,1523,1,2,60,37,Friday,22,0.811
1524,1524,1,7,140,95,Friday,22,0.737
1525,1525,2,5,100,74,Friday,22,0.676
1526,1526,3,4,60,36,Friday,22,0.833
1527,1527,3,10,90,57,Friday,22,0.789
1528,1528,4,5,80,45,Friday,22,0.889
1529,1529,4,6,70,45,Friday,22,0.778
1530,1530,5,8,90,52,Friday,22,0.865
1531,1531,5,12,80,61,Friday,22,0.656
1532,1532,6,7,80,63,Friday,22,0.635
1533,1533,7,9,110,67,Friday,22,0.821
1534,1534,8,9,130,72,Friday,22,0.903
1535,1535,9,11,130,92,Friday,22,0.707
1536,1536,9,13,130,97,Friday,22,0.670
1537,1537,10,11,70,50,Friday,22,0.700
1538,1538,10,13,140,96,Friday,22,0.729
1539,1539,11,12,60,37,Friday,22,0.811
1540,1540,0,1,140,104,Friday,24,0.673
1541,1541,0,2,140,109,Friday,24,0.642
1542,1542,0,3,90,46,Friday,24,0.978
1543,1543,1,2,110,61,Friday,24,0.902
1544,1544,1,7,60,33,Friday,24,0.909
1545,1545,2,5,60,38,Friday,24,0.789
1546,1546,3,4,50,27,Friday,24,0.926
1547,1547,3,10,140,82,Friday,24,0.854
1548,1548,4,5,120,91,Friday,24,0.659
1549,1549,4,6,100,52,Friday,24,0.962
1550,1550,5,8,60,34,Friday,24,0.882
1551,1551,5,12,50,28,Friday,24,0.893
1552,1552,6,7,70,51,Friday,24,0.686
1553,1553,7,9,120,72,Friday,24,0.833
1554,1554,8,9,130,92,Friday,24,0.707
1555,1555,9,11,60,31,Friday,24,0.968
1556,1556,9,13,100,54,Friday,24,0.926
1557,1557,10,11,140,91,Friday,24,0.769
1558,1558,10,13,60,33,Friday,24,0.909
1559,1559,11,12,50,25,Friday,24,1.000
1560,1560,0,1,120,42,Saturday,0,1.429
1561,1561,0,2,100,18,Saturday,0,2.778
1562,1562,0,3,50,14,Saturday,0,1.786
1563,1563,1,2,120,41,Saturday,0,1.463
1564,1564,1,7,70,17,Saturday,0,2.059
1565,1565,2,5,50,15,Saturday,0,1.667
1566,1566,3,4,90,21,Saturday,0,2.143
1567,1567,3,10,80,10,Saturday,0,4.000
1568,1568,4,5,140,36,Saturday,0,1.944
1569,1569,4,6,130,46,Saturday,0,1.413
1570,1570,5,8,100,19,Saturday,0,2.632
1571,1571,5,12,60,7,Saturday,0,4.286
1572,1572,6,7,70,8,Saturday,0,4.375
1573,1573,7,9,110,16,Saturday,0,3.438
1574,1574,8,9,140,17,Saturday,0,4.118
1575,1575,9,11,70,14,Saturday,0,2.500
1576,1576,9,13,60,12,Saturday,0,2.500
1577,1577,10,11,100,18,Saturday,0,2.778
1578,1578,10,13,100,23,Saturday,0,2.174
1579,1579,11,12,90,14,Saturday,0,3.214
1580,1580,0,1,100,24,Saturday,2,2.083
1581,1581,0,2,120,46,Saturday,2,1.304
1582,1582,0,3,110,28,Saturday,2,1.964
1583,1583,1,2,50,16,Saturday,2,1.562
1584,1584,1,7,110,29,Saturday,2,1.897
1585,1585,2,5,100,30,Saturday,2,1.667
1586,1586,3,4,50,17,Saturday,2,1.471
1587,1587,3,10,70,20,Saturday,2,1.750
1588,1588,4,5,80,26,Saturday,2,1.538
1589,1589,4,6,140,25,Saturday,2,2.800
1590,1590,5,8,70,10,Saturday,2,3.500
1591,1591,5,12,60,15,Saturday,2,2.000
1592,1592,6,7,140,35,Saturday,2,2.000
1593,1593,7,9,130,23,Saturday,2,2.826
1594,1594,8,9,80,16,Saturday,2,2.500
1595,1595,9,11,60,18,Saturday,2,1.667
1596,1596,9,13,90,21,Saturday,2,2.143
1597,1597,10,11,60,21,Saturday,2,1.429
1598,1598,10,13,130,47,Saturday,2,1.383
1599,1599,11,12,70,11,Saturday,2,3.182
1600,1600,0,1,120,34,Saturday,4,1.765
1601,1601,0,2,120,41,Saturday,4,1.463
1602,1602,0,3,100,10,Saturday,4,5.000
1603,1603,1,2,60,6,Saturday,4,5.000
1604,1604,1,7,80,28,Saturday,4,1.429
1605,1605,2,5,110,40,Saturday,4,1.375
1606,1606,3,4,60,8,Saturday,4,3.750
1607,1607,3,10,90,26,Saturday,4,1.731
1608,1608,4,5,140,47,Saturday,4,1.489
1609,1609,4,6,90,21,Saturday,4,2.143
1610,1610,5,8,70,20,Saturday,4,1.750
1611,1611,5,12,100,39,Saturday,4,1.282
1612,1612,6,7,140,19,Saturday,4,3.684
1613,1613,7,9,100,31,Saturday,4,1.613
1614,1614,8,9,90,34,Saturday,4,1.324
1615,1615,9,11,80,13,Saturday,4,3.077
1616,1616,9,13,140,48,Saturday,4,1.458
1617,1617,10,11,100,34,Saturday,4,1.471
1618,1618,10,13,70,17,Saturday,4,2.059
1619,1619,11,12,110,13,Saturday,4,4.231
1620,1620,0,1,100,20,Saturday,6,2.500
1621,1621,0,2,100,37,Saturday,6,1.351
1622,1622,0,3,140,26,Saturday,6,2.692
1623,1623,1,2,60,22,Saturday,6,1.364
1624,1624,1,7,80,24,Saturday,6,1.667
1625,1625,2,5,130,26,Saturday,6,2.500
1626,1626,3,4,140,46,Saturday,6,1.522
1627,1627,3,10,60,10,Saturday,6,3.000
1628,1628,4,5,140,44,Saturday,6,1.591
1629,1629,4,6,50,11,Saturday,6,2.273
1630,1630,5,8,140,19,Saturday,6,3.684
1631,1631,5,12,130,41,Saturday,6,1.585
1632,1632,6,7,60,16,Saturday,6,1.875
1633,1633,7,9,140,20,Saturday,6,3.500
1634,1634,8,9,130,46,Saturday,6,1.413
1635,1635,9,11,100,37,Saturday,6,1.351
1636,1636,9,13,110,39,Saturday,6,1.410
1637,1637,10,11,50,8,Saturday,6,3.125
1638,1638,10,13,140,22,Saturday,6,3.182
1639,1639,11,12,100,26,Saturday,6,1.923
1640,1640,0,1,80,20,Saturday,8,2.000
1641,1641,0,2,90,11,Saturday,8,4.091
1642,1642,0,3,50,7,Saturday,8,3.571
1643,1643,1,2,110,21,Saturday,8,2.619
1644,1644,1,7,120,45,Saturday,8,1.333
1645,1645,2,5,130,13,Saturday,8,5.000
1646,1646,3,4,130,47,Saturday,8,1.383
1647,1647,3,10,60,12,Saturday,8,2.500
1648,1648,4,5,70,27,Saturday,8,1.296
1649,1649,4,6,80,27,Saturday,8,1.481
1650,1650,5,8,70,16,Saturday,8,2.188
1651,1651,5,12,60,16,Saturday,8,1.875
1652,1652,6,7,80,25,Saturday,8,1.600
1653,1653,7,9,130,37,Saturday,8,1.757
1654,1654,8,9,110,31,Saturday,8,1.774
1655,1655,9,11,130,38,Saturday,8,1.711
1656,1656,9,13,50,15,Saturday,8,1.667
1657,1657,10,11,110,43,Saturday,8,1.279
1658,1658,10,13,50,9,Saturday,8,2.778
1659,1659,11,12,130,33,Saturday,8,1.970
1660,1660,0,1,90,36,Saturday,10,1.250
1661,1661,0,2,120,41,Saturday,10,1.463
1662,1662,0,3,50,23,Saturday,10,1.087
1663,1663,1,2,130,69,Saturday,10,0.942
1664,1664,1,7,70,22,Saturday,10,1.591
1665,1665,2,5,130,44,Saturday,10,1.477
1666,1666,3,4,80,36,Saturday,10,1.111
1667,1667,3,10,100,56,Saturday,10,0.893
1668,1668,4,5,50,15,Saturday,10,1.667
1669,1669,4,6,90,50,Saturday,10,0.900
1670,1670,5,8,50,28,Saturday,10,0.893
1671,1671,5,12,100,35,Saturday,10,1.429
1672,1672,6,7,50,29,Saturday,10,0.862
1673,1673,7,9,70,32,Saturday,10,1.094
1674,1674,8,9,100,35,Saturday,10,1.429
1675,1675,9,11,70,40,Saturday,10,0.875
1676,1676,9,13,100,50,Saturday,10,1.000
1677,1677,10,11,110,55,Saturday,10,1.000
1678,1678,10,13,100,51,Saturday,10,0.980
1679,1679,11,12,130,67,Saturday,10,0.970
1680,1680,0,1,50,15,Saturday,12,1.667
1681,1681,0,2,110,65,Saturday,12,0.846
1682,1682,0,3,130,47,Saturday,12,1.383
1683,1683,1,2,130,68,Saturday,12,0.956
1684,1684,1,7,130,54,Saturday,12,1.204
1685,1685,2,5,140,44,Saturday,12,1.591
1686,1686,3,4,90,41,Saturday,12,1.098
1687,1687,3,10,50,17,Saturday,12,1.471
1688,1688,4,5,110,45,Saturday,12,1.222
1689,1689,4,6,140,68,Saturday,12,1.029
1690,1690,5,8,90,40,Saturday,12,1.125
1691,1691,5,12,90,33,Saturday,12,1.364
1692,1692,6,7,110,60,Saturday,12,0.917
1693,1693,7,9,120,70,Saturday,12,0.857
1694,1694,8,9,130,46,Saturday,12,1.413
1695,1695,9,11,50,26,Saturday,12,0.962
1696,1696,9,13,70,35,Saturday,12,1.000
1697,1697,10,11,80,24,Saturday,12,1.667
1698,1698,10,13,100,54,Saturday,12,0.926
1699,1699,11,12,100,42,Saturday,12,1.190
1700,1700,0,1,50,29,Saturday,14,0.862
1701,1701,0,2,70,40,Saturday,14,0.875
1702,1702,0,3,80,41,Saturday,14,0.976
1703,1703,1,2,70,30,Saturday,14,1.167
1704,1704,1,7,120,70,Saturday,14,0.857
1705,1705,2,5,50,22,Saturday,14,1.136
1706,1706,3,4,100,47,Saturday,14,1.064
1707,1707,3,10,90,34,Saturday,14,1.324
1708,1708,4,5,110,33,Saturday,14,1.667
1709,1709,4,6,80,32,Saturday,14,1.250
1710,1710,5,8,70,25,Saturday,14,1.400
1711,1711,5,12,70,35,Saturday,14,1.000
1712,1712,6,7,130,55,Saturday,14,1.182
1713,1713,7,9,100,34,Saturday,14,1.471
1714,1714,8,9,70,37,Saturday,14,0.946
1715,1715,9,11,100,38,Saturday,14,1.316
1716,1716,9,13,140,67,Saturday,14,1.045
1717,1717,10,11,140,59,Saturday,14,1.186
1718,1718,10,13,60,18,Saturday,14,1.667
1719,1719,11,12,130,68,Saturday,14,0.956
1720,1720,0,1,100,39,Saturday,16,1.282
1721,1721,0,2,70,24,Saturday,16,1.458
1722,1722,0,3,90,30,Saturday,16,1.500
1723,1723,1,2,60,19,Saturday,16,1.579
1724,1724,1,7,60,31,Saturday,16,0.968
1725,1725,2,5,90,49,Saturday,16,0.918
1726,1726,3,4,120,71,Saturday,16,0.845
1727,1727,3,10,130,71,Saturday,16,0.915
1728,1728,4,5,70,25,Saturday,16,1.400
1729,1729,4,6,140,55,Saturday,16,1.273
1730,1730,5,8,110,44,Saturday,16,1.250
1731,1731,5,12,110,45,Saturday,16,1.222
1732,1732,6,7,110,45,Saturday,16,1.222
1733,1733,7,9,70,33,Saturday,16,1.061
1734,1734,8,9,90,47,Saturday,16,0.957
1735,1735,9,11,80,41,Saturday,16,0.976
1736,1736,9,13,90,37,Saturday,16,1.216
1737,1737,10,11,120,62,Saturday,16,0.968
1738,1738,10,13,60,25,Saturday,16,1.200
1739,1739,11,12,50,15,Saturday,16,1.667
