,ID,EP1,EP2,Bandwidth,PacketsFlowing(1Kb),DayOfTheWeek,TimeHour,LinkWeight
1177,1177,10,11,110,107,Thrusday,12,0.514
1178,1178,10,13,60,53,Thrusday,12,0.566
1179,1179,11,12,60,51,Thrusday,12,0.588
1180,1180,0,1,100,79,Thrusday,14,0.633
1181,1181,0,2,110,98,Thrusday,14,0.561
1182,1182,0,3,110,101,Thrusday,14,0.545
1183,1183,1,2,130,106,Thrusday,14,0.613
1184,1184,1,7,50,41,Thrusday,14,0.610
1185,1185,2,5,120,115,Thrusday,14,0.522
1186,1186,3,4,90,76,Thrusday,14,0.592
1187,1187,3,10,60,53,Thrusday,14,0.566
1188,1188,4,5,140,134,Thrusday,14,0.522
1189,1189,4,6,70,61,Thrusday,14,0.574
1190,1190,5,8,60,54,Thrusday,14,0.556
1191,1191,5,12,100,90,Thrusday,14,0.556
1192,1192,6,7,50,45,Thrusday,14,0.556
1193,1193,7,9,80,57,Thrusday,14,0.702
1194,1194,8,9,140,121,Thrusday,14,0.579
1195,1195,9,11,140,119,Thrusday,14,0.588
1196,1196,9,13,70,63,Thrusday,14,0.556
1197,1197,10,11,100,82,Thrusday,14,0.610
1198,1198,10,13,50,39,Thrusday,14,0.641
1199,1199,11,12,130,108,Thrusday,14,0.602
1200,1200,0,1,120,118,Thrusday,16,0.508
1201,1201,0,2,130,103,Thrusday,16,0.631
1202,1202,0,3,100,73,Thrusday,16,0.685
1203,1203,1,2,80,74,Thrusday,16,0.541
1204,1204,1,7,140,128,Thrusday,16,0.547
1205,1205,2,5,70,63,Thrusday,16,0.556
1206,1206,3,4,50,43,Thrusday,16,0.581
1207,1207,3,10,90,84,Thrusday,16,0.536
1208,1208,4,5,120,111,Thrusday,16,0.541
1209,1209,4,6,100,81,Thrusday,16,0.617
1210,1210,5,8,90,79,Thrusday,16,0.570
1211,1211,5,12,140,127,Thrusday,16,0.551
1212,1212,6,7,70,52,Thrusday,16,0.673
1213,1213,7,9,140,123,Thrusday,16,0.569
1214,1214,8,9,70,59,Thrusday,16,0.593
1215,1215,9,11,60,49,Thrusday,16,0.612
1216,1216,9,13,130,96,Thrusday,16,0.677
1217,1217,10,11,110,87,Thrusday,16,0.632
1218,1218,10,13,60,55,Thrusday,16,0.545
1219,1219,11,12,110,80,Thrusday,16,0.688
1220,1220,0,1,60,42,Thrusday,18,0.714
1221,1221,0,2,90,64,Thrusday,18,0.703
1222,1222,0,3,90,88,Thrusday,18,0.511
1223,1223,1,2,60,44,Thrusday,18,0.682
1224,1224,1,7,50,46,Thrusday,18,0.543
1225,1225,2,5,130,111,Thrusday,18,0.586
1226,1226,3,4,110,103,Thrusday,18,0.534
1227,1227,3,10,130,112,Thrusday,18,0.580
1228,1228,4,5,110,80,Thrusday,18,0.688
1229,1229,4,6,130,124,Thrusday,18,0.524
1230,1230,5,8,50,46,Thrusday,18,0.543
1231,1231,5,12,70,53,Thrusday,18,0.660
1232,1232,6,7,60,57,Thrusday,18,0.526
1233,1233,7,9,60,58,Thrusday,18,0.517
1234,1234,8,9,60,57,Thrusday,18,0.526
1235,1235,9,11,130,119,Thrusday,18,0.546
1236,1236,9,13,110,78,Thrusday,18,0.705
1237,1237,10,11,100,89,Thrusday,18,0.562
1238,1238,10,13,100,85,Thrusday,18,0.588
1239,1239,11,12,70,64,Thrusday,18,0.547
1240,1240,0,1,110,68,Thrusday,20,0.809
1241,1241,0,2,120,67,Thrusday,20,0.896
1242,1242,0,3,80,59,Thrusday,20,0.678
1243,1243,1,2,50,26,Thrusday,20,0.962
1244,1244,1,7,100,56,Thrusday,20,0.893
1245,1245,2,5,50,33,Thrusday,20,0.758
1246,1246,3,4,80,51,Thrusday,20,0.784
1247,1247,3,10,50,32,Thrusday,20,0.781
1248,1248,4,5,90,70,Thrusday,20,0.643
1249,1249,4,6,50,25,Thrusday,20,1.000
1250,1250,5,8,70,39,Thrusday,20,0.897
1251,1251,5,12,90,68,Thrusday,20,0.662
1252,1252,6,7,90,52,Thrusday,20,0.865
1253,1253,7,9,90,53,Thrusday,20,0.849
1254,1254,8,9,70,50,Thrusday,20,0.700
1255,1255,9,11,140,77,Thrusday,20,0.909
1256,1256,9,13,110,79,Thrusday,20,0.696
1257,1257,10,11,100,63,Thrusday,20,0.794
1258,1258,10,13,110,77,Thrusday,20,0.714
1259,1259,11,12,100,63,Thrusday,20,0.794
1260,1260,0,1,50,34,Thrusday,22,0.735
1261,1261,0,2,140,102,Thrusday,22,0.686
1262,1262,0,3,140,81,Thrusday,22,0.864
1263,1263,1,2,90,52,Thrusday,22,0.865
1264,1264,1,7,60,41,Thrusday,22,0.732
1265,1265,2,5,80,62,Thrusday,22,0.645
1266,1266,3,4,70,39,Thrusday,22,0.897
1267,1267,3,10,70,46,Thrusday,22,0.761
1268,1268,4,5,60,36,Thrusday,22,0.833
1269,1269,4,6,130,102,Thrusday,22,0.637
1270,1270,5,8,90,65,Thrusday,22,0.692
1271,1271,5,12,50,32,Thrusday,22,0.781
1272,1272,6,7,120,94,Thrusday,22,0.638
1273,1273,7,9,100,71,Thrusday,22,0.704
1274,1274,8,9,50,32,Thrusday,22,0.781
1275,1275,9,11,100,57,Thrusday,22,0.877
1276,1276,9,13,90,61,Thrusday,22,0.738
1277,1277,10,11,80,57,Thrusday,22,0.702
1278,1278,10,13,50,32,Thrusday,22,0.781
1279,1279,11,12,70,47,Thrusday,22,0.745
1280,1280,0,1,110,61,Thrusday,24,0.902
1281,1281,0,2,70,37,Thrusday,24,0.946
1282,1282,0,3,70,41,Thrusday,24,0.854
1283,1283,1,2,130,94,Thrusday,24,0.691
1284,1284,1,7,140,84,Thrusday,24,0.833
1285,1285,2,5,80,40,Thrusday,24,1.000
1286,1286,3,4,100,55,Thrusday,24,0.909
1287,1287,3,10,140,70,Thrusday,24,1.000
1288,1288,4,5,100,78,Thrusday,24,0.641
1289,1289,4,6,90,67,Thrusday,24,0.672
1290,1290,5,8,90,66,Thrusday,24,0.682
1291,1291,5,12,90,56,Thrusday,24,0.804
1292,1292,6,7,130,65,Thrusday,24,1.000
1293,1293,7,9,50,30,Thrusday,24,0.833
1294,1294,8,9,110,83,Thrusday,24,0.663
1295,1295,9,11,100,57,Thrusday,24,0.877
1296,1296,9,13,100,68,Thrusday,24,0.735
1297,1297,10,11,80,52,Thrusday,24,0.769
1298,1298,10,13,50,27,Thrusday,24,0.926
1299,1299,11,12,70,51,Thrusday,24,0.686
1300,1300,0,1,120,63,Friday,0,0.952
1301,1301,0,2,90,60,Friday,0,0.750
1302,1302,0,3,80,61,Friday,0,0.656
1303,1303,1,2,140,79,Friday,0,0.886
1304,1304,1,7,70,36,Friday,0,0.972
1305,1305,2,5,130,72,Friday,0,0.903
1306,1306,3,4,80,61,Friday,0,0.656
1307,1307,3,10,140,70,Friday,0,1.000
1308,1308,4,5,110,84,Friday,0,0.655
1309,1309,4,6,90,65,Friday,0,0.692
1310,1310,5,8,80,51,Friday,0,0.784
1311,1311,5,12,120,84,Friday,0,0.714
1312,1312,6,7,80,48,Friday,0,0.833
1313,1313,7,9,140,83,Friday,0,0.843
1314,1314,8,9,60,40,Friday,0,0.750
1315,1315,9,11,50,35,Friday,0,0.714
1316,1316,9,13,80,52,Friday,0,0.769
1317,1317,10,11,100,61,Friday,0,0.820
1318,1318,10,13,100,63,Friday,0,0.794
1319,1319,11,12,140,101,Friday,0,0.693
1320,1320,0,1,50,29,Friday,2,0.862
1321,1321,0,2,60,47,Friday,2,0.638
1322,1322,0,3,110,71,Friday,2,0.775
1323,1323,1,2,130,65,Friday,2,1.000
1324,1324,1,7,140,90,Friday,2,0.778
1325,1325,2,5,90,48,Friday,2,0.938
1326,1326,3,4,70,48,Friday,2,0.729
1327,1327,3,10,70,40,Friday,2,0.875
1328,1328,4,5,100,73,Friday,2,0.685
1329,1329,4,6,90,57,Friday,2,0.789
1330,1330,5,8,80,51,Friday,2,0.784
1331,1331,5,12,120,79,Friday,2,0.759
1332,1332,6,7,70,53,Friday,2,0.660
1333,1333,7,9,100,67,Friday,2,0.746
1334,1334,8,9,130,82,Friday,2,0.793
1335,1335,9,11,90,66,Friday,2,0.682
1336,1336,9,13,100,71,Friday,2,0.704
1337,1337,10,11,120,90,Friday,2,0.667
1338,1338,10,13,80,52,Friday,2,0.769
1339,1339,11,12,140,101,Friday,2,0.693
1340,1340,0,1,70,54,Friday,4,0.648
1341,1341,0,2,70,51,Friday,4,0.686
1342,1342,0,3,80,57,Friday,4,0.702
1343,1343,1,2,50,27,Friday,4,0.926
1344,1344,1,7,50,37,Friday,4,0.676
1345,1345,2,5,120,77,Friday,4,0.779
1346,1346,3,4,110,86,Friday,4,0.640
1347,1347,3,10,80,58,Friday,4,0.690
1348,1348,4,5,100,71,Friday,4,0.704
1349,1349,4,6,120,73,Friday,4,0.822
1350,1350,5,8,130,74,Friday,4,0.878
1351,1351,5,12,120,62,Friday,4,0.968
1352,1352,6,7,130,81,Friday,4,0.802
1353,1353,7,9,130,99,Friday,4,0.657
1354,1354,8,9,100,60,Friday,4,0.833
1355,1355,9,11,60,40,Friday,4,0.750
1356,1356,9,13,130,87,Friday,4,0.747
1357,1357,10,11,50,33,Friday,4,0.758
1358,1358,10,13,140,80,Friday,4,0.875
1359,1359,11,12,140,98,Friday,4,0.714
1360,1360,0,1,70,53,Friday,6,0.660
1361,1361,0,2,130,85,Friday,6,0.765
1362,1362,0,3,80,63,Friday,6,0.635
1363,1363,1,2,60,42,Friday,6,0.714
1364,1364,1,7,120,94,Friday,6,0.638
1365,1365,2,5,100,56,Friday,6,0.893
1366,1366,3,4,140,76,Friday,6,0.921
1367,1367,3,10,90,55,Friday,6,0.818
1368,1368,4,5,90,47,Friday,6,0.957
1369,1369,4,6,50,38,Friday,6,0.658
1370,1370,5,8,140,91,Friday,6,0.769
1371,1371,5,12,90,49,Friday,6,0.918
1372,1372,6,7,100,76,Friday,6,0.658
1373,1373,7,9,50,32,Friday,6,0.781
1374,1374,8,9,80,49,Friday,6,0.816
1375,1375,9,11,50,33,Friday,6,0.758
1376,1376,9,13,120,91,Friday,6,0.659
1377,1377,10,11,110,72,Friday,6,0.764
1378,1378,10,13,110,67,Friday,6,0.821
1379,1379,11,12,50,25,Friday,6,1.000
1380,1380,0,1,120,91,Friday,8,0.659
1381,1381,0,2,110,82,Friday,8,0.671
1382,1382,0,3,60,30,Friday,8,1.000
1383,1383,1,2,130,100,Friday,8,0.650
1384,1384,1,7,50,28,Friday,8,0.893
1385,1385,2,5,90,66,Friday,8,0.682
1386,1386,3,4,80,43,Friday,8,0.930
1387,1387,3,10,70,35,Friday,8,1.000
1388,1388,4,5,80,54,Friday,8,0.741
1389,1389,4,6,140,92,Friday,8,0.761
1390,1390,5,8,140,72,Friday,8,0.972
1391,1391,5,12,100,74,Friday,8,0.676
1392,1392,6,7,140,111,Friday,8,0.631
1393,1393,7,9,60,38,Friday,8,0.789
1394,1394,8,9,90,63,Friday,8,0.714
1395,1395,9,11,50,25,Friday,8,1.000
1396,1396,9,13,140,72,Friday,8,0.972
1397,1397,10,11,140,89,Friday,8,0.787
1398,1398,10,13,100,59,Friday,8,0.847
1399,1399,11,12,110,57,Friday,8,0.965
1400,1400,0,1,100,98,Friday,10,0.510
1401,1401,0,2,80,71,Friday,10,0.563
1402,1402,0,3,90,71,Friday,10,0.634
1403,1403,1,2,90,63,Friday,10,0.714
1404,1404,1,7,90,74,Friday,10,0.608
1405,1405,2,5,60,44,Friday,10,0.682
1406,1406,3,4,130,93,Friday,10,0.699
1407,1407,3,10,70,66,Friday,10,0.530
1408,1408,4,5,140,128,Friday,10,0.547
1409,1409,4,6,90,70,Friday,10,0.643
1410,1410,5,8,110,100,Friday,10,0.550
1411,1411,5,12,140,137,Friday,10,0.511
1412,1412,6,7,140,118,Friday,10,0.593
1413,1413,7,9,60,48,Friday,10,0.625
1414,1414,8,9,100,82,Friday,10,0.610
1415,1415,9,11,100,96,Friday,10,0.521
1416,1416,9,13,110,89,Friday,10,0.618
1417,1417,10,11,130,107,Friday,10,0.607
1418,1418,10,13,70,65,Friday,10,0.538
1419,1419,11,12,60,46,Friday,10,0.652
1420,1420,0,1,80,71,Friday,12,0.563
1421,1421,0,2,120,95,Friday,12,0.632
1422,1422,0,3,80,78,Friday,12,0.513
1423,1423,1,2,100,98,Friday,12,0.510
1424,1424,1,7,70,62,Friday,12,0.565
1425,1425,2,5,140,133,Friday,12,0.526
1426,1426,3,4,110,100,Friday,12,0.550
1427,1427,3,10,110,95,Friday,12,0.579
1428,1428,4,5,140,130,Friday,12,0.538
1429,1429,4,6,90,69,Friday,12,0.652
1430,1430,5,8,100,75,Friday,12,0.667
1431,1431,5,12,80,60,Friday,12,0.667
1432,1432,6,7,130,128,Friday,12,0.508
1433,1433,7,9,140,113,Friday,12,0.619
1434,1434,8,9,130,92,Friday,12,0.707
1435,1435,9,11,120,89,Friday,12,0.674
1436,1436,9,13,80,71,Friday,12,0.563
1437,1437,10,11,120,119,Friday,12,0.504
1438,1438,10,13,110,103,Friday,12,0.534
1439,1439,11,12,90,81,Friday,12,0.556
1440,1440,0,1,140,104,Friday,14,0.673
1441,1441,0,2,110,92,Friday,14,0.598
1442,1442,0,3,100,96,Friday,14,0.521
1443,1443,1,2,90,72,Friday,14,0.625
1444,1444,1,7,120,102,Friday,14,0.588
1445,1445,2,5,110,95,Friday,14,0.579
1446,1446,3,4,110,78,Friday,14,0.705
1447,1447,3,10,100,90,Friday,14,0.556
1448,1448,4,5,130,126,Friday,14,0.516
1449,1449,4,6,60,58,Friday,14,0.517
1450,1450,5,8,100,90,Friday,14,0.556
1451,1451,5,12,70,56,Friday,14,0.625
1452,1452,6,7,70,64,Friday,14,0.547
1453,1453,7,9,50,47,Friday,14,0.532
1454,1454,8,9,120,97,Friday,14,0.619
1455,1455,9,11,130,113,Friday,14,0.575
1456,1456,9,13,130,109,Friday,14,0.596
1457,1457,10,11,90,75,Friday,14,0.600
1458,1458,10,13,70,64,Friday,14,0.547
1459,1459,11,12,90,79,Friday,14,0.570
1460,1460,0,1,140,119,Friday,16,0.588
1461,1461,0,2,60,51,Friday,16,0.588
1462,1462,0,3,70,62,Friday,16,0.565
1463,1463,1,2,50,47,Friday,16,0.532
1464,1464,1,7,70,62,Friday,16,0.565
1465,1465,2,5,80,77,Friday,16,0.519
1466,1466,3,4,90,87,Friday,16,0.517
1467,1467,3,10,140,124,Friday,16,0.565
1468,1468,4,5,100,78,Friday,16,0.641
1469,1469,4,6,110,103,Friday,16,0.534
1470,1470,5,8,120,117,Friday,16,0.513
1471,1471,5,12,120,100,Friday,16,0.600
1472,1472,6,7,80,73,Friday,16,0.548
1473,1473,7,9,110,85,Friday,16,0.647
1474,1474,8,9,50,49,Friday,16,0.510
1475,1475,9,11,110,81,Friday,16,0.679
1476,1476,9,13,140,139,Friday,16,0.504
1477,1477,10,11,140,108,Friday,16,0.648
1478,1478,10,13,60,55,Friday,16,0.545
1479,1479,11,12,50,35,Friday,16,0.714
1480,1480,0,1,80,68,Friday,18,0.588
1481,1481,0,2,70,55,Friday,18,0.636
1482,1482,0,3,50,36,Friday,18,0.694
1483,1483,1,2,110,107,Friday,18,0.514
1484,1484,1,7,100,85,Friday,18,0.588
1485,1485,2,5,100,70,Friday,18,0.714
1486,1486,3,4,120,117,Friday,18,0.513
1487,1487,3,10,100,93,Friday,18,0.538
1488,1488,4,5,80,76,Friday,18,0.526
1489,1489,4,6,110,80,Friday,18,0.688
1490,1490,5,8,50,44,Friday,18,0.568
1491,1491,5,12,120,102,Friday,18,0.588
1492,1492,6,7,80,57,Friday,18,0.702
1493,1493,7,9,50,46,Friday,18,0.543
1494,1494,8,9,100,81,Friday,18,0.617
1495,1495,9,11,140,110,Friday,18,0.636
1496,1496,9,13,100,81,Friday,18,0.617
1497,1497,10,11,130,92,Friday,18,0.707
1498,1498,10,13,140,114,Friday,18,0.614
1499,1499,11,12,140,118,Friday,18,0.593
1500,1500,0,1,120,87,Friday,20,0.690
1501,1501,0,2,120,82,Friday,20,0.732
1502,1502,0,3,110,84,Friday,20,0.655
1503,1503,1,2,140,86,Friday,20,0.814
1504,1504,1,7,120,80,Friday,20,0.750
1505,1505,2,5,80,54,Friday,20,0.741
1506,1506,3,4,70,48,Friday,20,0.729
1507,1507,3,10,100,50,Friday,20,1.000
1508,1508,4,5,120,66,Friday,20,0.909
1509,1509,4,6,140,92,Friday,20,0.761
1510,1510,5,8,100,53,Friday,20,0.943
1511,1511,5,12,100,54,Friday,20,0.926
1512,1512,6,7,80,42,Friday,20,0.952
1513,1513,7,9,50,28,Friday,20,0.893
1514,1514,8,9,80,55,Friday,20,0.727
1515,1515,9,11,80,60,Friday,20,0.667
1516,1516,9,13,90,57,Friday,20,0.789
1517,1517,10,11,80,54,Friday,20,0.741
1518,1518,10,13,140,84,Friday,20,0.833
1519,1519,11,12,100,59,Friday,20,0.847
1520,1520,0,1,110,72,Friday,22,0.764
1521,1521,0,2,100,53,Friday,22,0.943
1522,1522,0,3,50,32,Friday,22,0.781
1523,1523,1,2,140,99,Friday,22,0.707
1524,1524,1,7,120,79,Friday,22,0.759
1525,1525,2,5,60,40,Friday,22,0.750
1526,1526,3,4,140,86,Friday,22,0.814
1527,1527,3,10,100,70,Friday,22,0.714
1528,1528,4,5,130,83,Friday,22,0.783
1529,1529,4,6,70,46,Friday,22,0.761
1530,1530,5,8,80,55,Friday,22,0.727
1531,1531,5,12,70,53,Friday,22,0.660
1532,1532,6,7,70,38,Friday,22,0.921
1533,1533,7,9,120,70,Friday,22,0.857
1534,1534,8,9,80,62,Friday,22,0.645
1535,1535,9,11,70,35,Friday,22,1.000
1536,1536,9,13,130,98,Friday,22,0.663
1537,1537,10,11,140,83,Friday,22,0.843
1538,1538,10,13,50,25,Friday,22,1.000
1539,1539,11,12,110,86,Friday,22,0.640
1540,1540,0,1,50,27,Friday,24,0.926
1541,1541,0,2,90,50,Friday,24,0.900
1542,1542,0,3,100,51,Friday,24,0.980
1543,1543,1,2,80,57,Friday,24,0.702
1544,1544,1,7,80,44,Friday,24,0.909
1545,1545,2,5,140,71,Friday,24,0.986
1546,1546,3,4,130,77,Friday,24,0.844
1547,1547,3,10,140,96,Friday,24,0.729
1548,1548,4,5,120,71,Friday,24,0.845
1549,1549,4,6,140,95,Friday,24,0.737
1550,1550,5,8,70,48,Friday,24,0.729
1551,1551,5,12,50,39,Friday,24,0.641
1552,1552,6,7,140,72,Friday,24,0.972
1553,1553,7,9,140,80,Friday,24,0.875
1554,1554,8,9,80,48,Friday,24,0.833
1555,1555,9,11,80,43,Friday,24,0.930
1556,1556,9,13,50,34,Friday,24,0.735
1557,1557,10,11,100,70,Friday,24,0.714
1558,1558,10,13,70,46,Friday,24,0.761
1559,1559,11,12,90,51,Friday,24,0.882
1560,1560,0,1,140,37,Saturday,0,1.892
1561,1561,0,2,130,51,Saturday,0,1.275
1562,1562,0,3,80,15,Saturday,0,2.667
1563,1563,1,2,110,37,Saturday,0,1.486
1564,1564,1,7,110,13,Saturday,0,4.231
1565,1565,2,5,60,21,Saturday,0,1.429
1566,1566,3,4,50,11,Saturday,0,2.273
1567,1567,3,10,110,14,Saturday,0,3.929
1568,1568,4,5,130,51,Saturday,0,1.275
1569,1569,4,6,70,8,Saturday,0,4.375
1570,1570,5,8,140,34,Saturday,0,2.059
1571,1571,5,12,90,25,Saturday,0,1.800
1572,1572,6,7,50,19,Saturday,0,1.316
1573,1573,7,9,100,16,Saturday,0,3.125
1574,1574,8,9,60,6,Saturday,0,5.000
1575,1575,9,11,130,20,Saturday,0,3.250
1576,1576,9,13,70,7,Saturday,0,5.000
1577,1577,10,11,110,18,Saturday,0,3.056
1578,1578,10,13,100,32,Saturday,0,1.562
1579,1579,11,12,80,27,Saturday,0,1.481
1580,1580,0,1,80,14,Saturday,2,2.857
1581,1581,0,2,110,41,Saturday,2,1.341
1582,1582,0,3,100,37,Saturday,2,1.351
1583,1583,1,2,90,29,Saturday,2,1.552
1584,1584,1,7,70,13,Saturday,2,2.692
1585,1585,2,5,100,14,Saturday,2,3.571
1586,1586,3,4,110,25,Saturday,2,2.200
1587,1587,3,10,90,25,Saturday,2,1.800
1588,1588,4,5,80,18,Saturday,2,2.222
1589,1589,4,6,50,16,Saturday,2,1.562
1590,1590,5,8,110,13,Saturday,2,4.231
1591,1591,5,12,80,26,Saturday,2,1.538
1592,1592,6,7,110,27,Saturday,2,2.037
1593,1593,7,9,140,34,Saturday,2,2.059
1594,1594,8,9,130,35,Saturday,2,1.857
1595,1595,9,11,90,15,Saturday,2,3.000
1596,1596,9,13,80,29,Saturday,2,1.379
1597,1597,10,11,130,26,Saturday,2,2.500
1598,1598,10,13,140,25,Saturday,2,2.800
1599,1599,11,12,90,22,Saturday,2,2.045
1600,1600,0,1,100,16,Saturday,4,3.125
1601,1601,0,2,100,30,Saturday,4,1.667
1602,1602,0,3,70,15,Saturday,4,2.333
1603,1603,1,2,100,19,Saturday,4,2.632
1604,1604,1,7,50,5,Saturday,4,5.000
1605,1605,2,5,130,51,Saturday,4,1.275
1606,1606,3,4,70,15,Saturday,4,2.333
1607,1607,3,10,80,22,Saturday,4,1.818
1608,1608,4,5,110,24,Saturday,4,2.292
1609,1609,4,6,130,34,Saturday,4,1.912
1610,1610,5,8,90,35,Saturday,4,1.286
1611,1611,5,12,140,45,Saturday,4,1.556
1612,1612,6,7,100,28,Saturday,4,1.786
1613,1613,7,9,70,17,Saturday,4,2.059
1614,1614,8,9,140,38,Saturday,4,1.842
1615,1615,9,11,90,33,Saturday,4,1.364
1616,1616,9,13,70,10,Saturday,4,3.500
1617,1617,10,11,100,33,Saturday,4,1.515
1618,1618,10,13,130,37,Saturday,4,1.757
1619,1619,11,12,70,22,Saturday,4,1.591
1620,1620,0,1,130,49,Saturday,6,1.327
1621,1621,0,2,70,23,Saturday,6,1.522
1622,1622,0,3,130,30,Saturday,6,2.167
1623,1623,1,2,110,27,Saturday,6,2.037
1624,1624,1,7,50,6,Saturday,6,4.167
1625,1625,2,5,50,8,Saturday,6,3.125
1626,1626,3,4,80,22,Saturday,6,1.818
1627,1627,3,10,80,29,Saturday,6,1.379
1628,1628,4,5,50,10,Saturday,6,2.500
1629,1629,4,6,130,50,Saturday,6,1.300
1630,1630,5,8,110,36,Saturday,6,1.528
1631,1631,5,12,130,28,Saturday,6,2.321
1632,1632,6,7,140,32,Saturday,6,2.188
1633,1633,7,9,80,25,Saturday,6,1.600
1634,1634,8,9,110,16,Saturday,6,3.438
1635,1635,9,11,110,13,Saturday,6,4.231
1636,1636,9,13,100,24,Saturday,6,2.083
1637,1637,10,11,110,32,Saturday,6,1.719
1638,1638,10,13,90,10,Saturday,6,4.500
1639,1639,11,12,120,16,Saturday,6,3.750
1640,1640,0,1,60,18,Saturday,8,1.667
1641,1641,0,2,70,20,Saturday,8,1.750
1642,1642,0,3,60,9,Saturday,8,3.333
1643,1643,1,2,130,46,Saturday,8,1.413
1644,1644,1,7,140,47,Saturday,8,1.489
1645,1645,2,5,140,50,Saturday,8,1.400
1646,1646,3,4,100,39,Saturday,8,1.282
1647,1647,3,10,120,45,Saturday,8,1.333
1648,1648,4,5,140,23,Saturday,8,3.043
1649,1649,4,6,120,24,Saturday,8,2.500
1650,1650,5,8,80,23,Saturday,8,1.739
1651,1651,5,12,60,8,Saturday,8,3.750
1652,1652,6,7,70,25,Saturday,8,1.400
1653,1653,7,9,60,21,Saturday,8,1.429
1654,1654,8,9,120,32,Saturday,8,1.875
1655,1655,9,11,90,15,Saturday,8,3.000
1656,1656,9,13,120,30,Saturday,8,2.000
1657,1657,10,11,140,14,Saturday,8,5.000
1658,1658,10,13,130,14,Saturday,8,4.643
1659,1659,11,12,100,19,Saturday,8,2.632
1660,1660,0,1,110,52,Saturday,10,1.058
1661,1661,0,2,50,17,Saturday,10,1.471
1662,1662,0,3,100,45,Saturday,10,1.111
1663,1663,1,2,120,63,Saturday,10,0.952
1664,1664,1,7,50,21,Saturday,10,1.190
1665,1665,2,5,130,76,Saturday,10,0.855
1666,1666,3,4,110,62,Saturday,10,0.887
1667,1667,3,10,90,52,Saturday,10,0.865
1668,1668,4,5,90,36,Saturday,10,1.250
1669,1669,4,6,120,60,Saturday,10,1.000
1670,1670,5,8,120,67,Saturday,10,0.896
1671,1671,5,12,90,50,Saturday,10,0.900
1672,1672,6,7,80,33,Saturday,10,1.212
1673,1673,7,9,140,60,Saturday,10,1.167
1674,1674,8,9,50,22,Saturday,10,1.136
1675,1675,9,11,60,26,Saturday,10,1.154
1676,1676,9,13,120,63,Saturday,10,0.952
1677,1677,10,11,120,41,Saturday,10,1.463
1678,1678,10,13,110,62,Saturday,10,0.887
1679,1679,11,12,80,32,Saturday,10,1.250
1680,1680,0,1,90,44,Saturday,12,1.023
1681,1681,0,2,50,29,Saturday,12,0.862
1682,1682,0,3,110,56,Saturday,12,0.982
1683,1683,1,2,50,16,Saturday,12,1.562
1684,1684,1,7,100,32,Saturday,12,1.562
1685,1685,2,5,140,60,Saturday,12,1.167
1686,1686,3,4,60,22,Saturday,12,1.364
1687,1687,3,10,100,33,Saturday,12,1.515
1688,1688,4,5,110,38,Saturday,12,1.447
1689,1689,4,6,50,27,Saturday,12,0.926
1690,1690,5,8,110,46,Saturday,12,1.196
1691,1691,5,12,140,42,Saturday,12,1.667
1692,1692,6,7,80,42,Saturday,12,0.952
1693,1693,7,9,140,46,Saturday,12,1.522
1694,1694,8,9,90,44,Saturday,12,1.023
1695,1695,9,11,140,62,Saturday,12,1.129
1696,1696,9,13,80,24,Saturday,12,1.667
1697,1697,10,11,60,18,Saturday,12,1.667
1698,1698,10,13,110,64,Saturday,12,0.859
1699,1699,11,12,120,71,Saturday,12,0.845
1700,1700,0,1,90,43,Saturday,14,1.047
1701,1701,0,2,80,32,Saturday,14,1.250
1702,1702,0,3,140,83,Saturday,14,0.843
1703,1703,1,2,120,63,Saturday,14,0.952
1704,1704,1,7,120,41,Saturday,14,1.463
1705,1705,2,5,90,50,Saturday,14,0.900
1706,1706,3,4,100,40,Saturday,14,1.250
1707,1707,3,10,60,31,Saturday,14,0.968
1708,1708,4,5,50,24,Saturday,14,1.042
1709,1709,4,6,120,69,Saturday,14,0.870
1710,1710,5,8,50,27,Saturday,14,0.926
1711,1711,5,12,90,34,Saturday,14,1.324
1712,1712,6,7,50,18,Saturday,14,1.389
1713,1713,7,9,100,54,Saturday,14,0.926
1714,1714,8,9,120,58,Saturday,14,1.034
1715,1715,9,11,70,28,Saturday,14,1.250
1716,1716,9,13,100,40,Saturday,14,1.250
1717,1717,10,11,130,42,Saturday,14,1.548
1718,1718,10,13,100,54,Saturday,14,0.926
1719,1719,11,12,100,37,Saturday,14,1.351
1720,1720,0,1,80,40,Saturday,16,1.000
1721,1721,0,2,130,77,Saturday,16,0.844
1722,1722,0,3,80,27,Saturday,16,1.481
1723,1723,1,2,60,32,Saturday,16,0.938
1724,1724,1,7,60,34,Saturday,16,0.882
1725,1725,2,5,90,31,Saturday,16,1.452
1726,1726,3,4,110,65,Saturday,16,0.846
1727,1727,3,10,90,52,Saturday,16,0.865
1728,1728,4,5,60,20,Saturday,16,1.500
1729,1729,4,6,100,53,Saturday,16,0.943
1730,1730,5,8,100,56,Saturday,16,0.893
1731,1731,5,12,130,54,Saturday,16,1.204
1732,1732,6,7,140,50,Saturday,16,1.400
1733,1733,7,9,120,37,Saturday,16,1.622
1734,1734,8,9,130,62,Saturday,16,1.048
1735,1735,9,11,50,25,Saturday,16,1.000
1736,1736,9,13,80,44,Saturday,16,0.909
1737,1737,10,11,90,51,Saturday,16,0.882
1738,1738,10,13,80,33,Saturday,16,1.212
1739,1739,11,12,60,25,Saturday,16,1.200
