,ID,EP1,EP2,Bandwidth,PacketsFlowing(1Kb),DayOfTheWeek,TimeHour,LinkWeight
1177,1177,10,11,110,79,Thrusday,12,0.696
1178,1178,10,13,120,87,Thrusday,12,0.690
1179,1179,11,12,70,50,Thrusday,12,0.700
1180,1180,0,1,80,69,Thrusday,14,0.580
1181,1181,0,2,130,128,Thrusday,14,0.508
1182,1182,0,3,70,55,Thrusday,14,0.636
1183,1183,1,2,100,77,Thrusday,14,0.649
1184,1184,1,7,60,58,Thrusday,14,0.517
1185,1185,2,5,110,88,Thrusday,14,0.625
1186,1186,3,4,80,70,Thrusday,14,0.571
1187,1187,3,10,120,92,Thrusday,14,0.652
1188,1188,4,5,120,94,Thrusday,14,0.638
1189,1189,4,6,100,85,Thrusday,14,0.588
1190,1190,5,8,60,56,Thrusday,14,0.536
1191,1191,5,12,90,65,Thrusday,14,0.692
1192,1192,6,7,120,104,Thrusday,14,0.577
1193,1193,7,9,100,96,Thrusday,14,0.521
1194,1194,8,9,140,113,Thrusday,14,0.619
1195,1195,9,11,60,58,Thrusday,14,0.517
1196,1196,9,13,90,84,Thrusday,14,0.536
1197,1197,10,11,100,99,Thrusday,14,0.505
1198,1198,10,13,90,84,Thrusday,14,0.536
1199,1199,11,12,130,93,Thrusday,14,0.699
1200,1200,0,1,100,81,Thrusday,16,0.617
1201,1201,0,2,100,95,Thrusday,16,0.526
1202,1202,0,3,70,56,Thrusday,16,0.625
1203,1203,1,2,110,103,Thrusday,16,0.534
1204,1204,1,7,100,89,Thrusday,16,0.562
1205,1205,2,5,90,76,Thrusday,16,0.592
1206,1206,3,4,110,91,Thrusday,16,0.604
1207,1207,3,10,140,109,Thrusday,16,0.642
1208,1208,4,5,50,40,Thrusday,16,0.625
1209,1209,4,6,50,36,Thrusday,16,0.694
1210,1210,5,8,80,79,Thrusday,16,0.506
1211,1211,5,12,110,107,Thrusday,16,0.514
1212,1212,6,7,60,55,Thrusday,16,0.545
1213,1213,7,9,80,67,Thrusday,16,0.597
1214,1214,8,9,80,68,Thrusday,16,0.588
1215,1215,9,11,60,43,Thrusday,16,0.698
1216,1216,9,13,110,97,Thrusday,16,0.567
1217,1217,10,11,80,67,Thrusday,16,0.597
1218,1218,10,13,70,62,Thrusday,16,0.565
1219,1219,11,12,100,78,Thrusday,16,0.641
1220,1220,0,1,90,78,Thrusday,18,0.577
1221,1221,0,2,100,75,Thrusday,18,0.667
1222,1222,0,3,80,57,Thrusday,18,0.702
1223,1223,1,2,120,104,Thrusday,18,0.577
1224,1224,1,7,80,58,Thrusday,18,0.690
1225,1225,2,5,120,106,Thrusday,18,0.566
1226,1226,3,4,90,65,Thrusday,18,0.692
1227,1227,3,10,90,67,Thrusday,18,0.672
1228,1228,4,5,140,119,Thrusday,18,0.588
1229,1229,4,6,130,122,Thrusday,18,0.533
1230,1230,5,8,70,64,Thrusday,18,0.547
1231,1231,5,12,80,68,Thrusday,18,0.588
1232,1232,6,7,120,101,Thrusday,18,0.594
1233,1233,7,9,140,135,Thrusday,18,0.519
1234,1234,8,9,50,47,Thrusday,18,0.532
1235,1235,9,11,140,110,Thrusday,18,0.636
1236,1236,9,13,60,55,Thrusday,18,0.545
1237,1237,10,11,70,65,Thrusday,18,0.538
1238,1238,10,13,50,46,Thrusday,18,0.543
1239,1239,11,12,140,119,Thrusday,18,0.588
1240,1240,0,1,90,69,Thrusday,20,0.652
1241,1241,0,2,50,38,Thrusday,20,0.658
1242,1242,0,3,50,38,Thrusday,20,0.658
1243,1243,1,2,130,87,Thrusday,20,0.747
1244,1244,1,7,110,62,Thrusday,20,0.887
1245,1245,2,5,130,79,Thrusday,20,0.823
1246,1246,3,4,70,53,Thrusday,20,0.660
1247,1247,3,10,100,59,Thrusday,20,0.847
1248,1248,4,5,80,59,Thrusday,20,0.678
1249,1249,4,6,110,65,Thrusday,20,0.846
1250,1250,5,8,70,54,Thrusday,20,0.648
1251,1251,5,12,120,78,Thrusday,20,0.769
1252,1252,6,7,140,95,Thrusday,20,0.737
1253,1253,7,9,120,80,Thrusday,20,0.750
1254,1254,8,9,90,55,Thrusday,20,0.818
1255,1255,9,11,100,51,Thrusday,20,0.980
1256,1256,9,13,90,66,Thrusday,20,0.682
1257,1257,10,11,110,85,Thrusday,20,0.647
1258,1258,10,13,140,105,Thrusday,20,0.667
1259,1259,11,12,80,48,Thrusday,20,0.833
1260,1260,0,1,60,33,Thrusday,22,0.909
1261,1261,0,2,60,33,Thrusday,22,0.909
1262,1262,0,3,140,96,Thrusday,22,0.729
1263,1263,1,2,140,76,Thrusday,22,0.921
1264,1264,1,7,100,54,Thrusday,22,0.926
1265,1265,2,5,120,86,Thrusday,22,0.698
1266,1266,3,4,50,32,Thrusday,22,0.781
1267,1267,3,10,140,93,Thrusday,22,0.753
1268,1268,4,5,100,74,Thrusday,22,0.676
1269,1269,4,6,140,86,Thrusday,22,0.814
1270,1270,5,8,60,46,Thrusday,22,0.652
1271,1271,5,12,130,77,Thrusday,22,0.844
1272,1272,6,7,140,106,Thrusday,22,0.660
1273,1273,7,9,60,45,Thrusday,22,0.667
1274,1274,8,9,70,37,Thrusday,22,0.946
1275,1275,9,11,100,59,Thrusday,22,0.847
1276,1276,9,13,70,55,Thrusday,22,0.636
1277,1277,10,11,140,84,Thrusday,22,0.833
1278,1278,10,13,50,31,Thrusday,22,0.806
1279,1279,11,12,60,34,Thrusday,22,0.882
1280,1280,0,1,120,64,Thrusday,24,0.938
1281,1281,0,2,80,61,Thrusday,24,0.656
1282,1282,0,3,120,64,Thrusday,24,0.938
1283,1283,1,2,90,68,Thrusday,24,0.662
1284,1284,1,7,50,26,Thrusday,24,0.962
1285,1285,2,5,140,103,Thrusday,24,0.680
1286,1286,3,4,80,58,Thrusday,24,0.690
1287,1287,3,10,140,84,Thrusday,24,0.833
1288,1288,4,5,140,97,Thrusday,24,0.722
1289,1289,4,6,130,102,Thrusday,24,0.637
1290,1290,5,8,120,79,Thrusday,24,0.759
1291,1291,5,12,60,37,Thrusday,24,0.811
1292,1292,6,7,70,52,Thrusday,24,0.673
1293,1293,7,9,120,83,Thrusday,24,0.723
1294,1294,8,9,140,101,Thrusday,24,0.693
1295,1295,9,11,50,35,Thrusday,24,0.714
1296,1296,9,13,70,55,Thrusday,24,0.636
1297,1297,10,11,110,72,Thrusday,24,0.764
1298,1298,10,13,70,36,Thrusday,24,0.972
1299,1299,11,12,110,57,Thrusday,24,0.965
1300,1300,0,1,110,65,Friday,0,0.846
1301,1301,0,2,100,68,Friday,0,0.735
1302,1302,0,3,120,90,Friday,0,0.667
1303,1303,1,2,120,86,Friday,0,0.698
1304,1304,1,7,80,50,Friday,0,0.800
1305,1305,2,5,100,65,Friday,0,0.769
1306,1306,3,4,110,62,Friday,0,0.887
1307,1307,3,10,50,33,Friday,0,0.758
1308,1308,4,5,50,28,Friday,0,0.893
1309,1309,4,6,130,93,Friday,0,0.699
1310,1310,5,8,70,45,Friday,0,0.778
1311,1311,5,12,100,71,Friday,0,0.704
1312,1312,6,7,110,60,Friday,0,0.917
1313,1313,7,9,100,58,Friday,0,0.862
1314,1314,8,9,110,59,Friday,0,0.932
1315,1315,9,11,60,32,Friday,0,0.938
1316,1316,9,13,60,32,Friday,0,0.938
1317,1317,10,11,130,74,Friday,0,0.878
1318,1318,10,13,60,36,Friday,0,0.833
1319,1319,11,12,120,87,Friday,0,0.690
1320,1320,0,1,100,62,Friday,2,0.806
1321,1321,0,2,80,59,Friday,2,0.678
1322,1322,0,3,100,56,Friday,2,0.893
1323,1323,1,2,80,42,Friday,2,0.952
1324,1324,1,7,90,53,Friday,2,0.849
1325,1325,2,5,50,36,Friday,2,0.694
1326,1326,3,4,110,79,Friday,2,0.696
1327,1327,3,10,80,59,Friday,2,0.678
1328,1328,4,5,100,54,Friday,2,0.926
1329,1329,4,6,140,108,Friday,2,0.648
1330,1330,5,8,70,35,Friday,2,1.000
1331,1331,5,12,80,54,Friday,2,0.741
1332,1332,6,7,80,41,Friday,2,0.976
1333,1333,7,9,50,35,Friday,2,0.714
1334,1334,8,9,100,75,Friday,2,0.667
1335,1335,9,11,90,60,Friday,2,0.750
1336,1336,9,13,120,91,Friday,2,0.659
1337,1337,10,11,60,44,Friday,2,0.682
1338,1338,10,13,130,69,Friday,2,0.942
1339,1339,11,12,100,55,Friday,2,0.909
1340,1340,0,1,140,103,Friday,4,0.680
1341,1341,0,2,50,37,Friday,4,0.676
1342,1342,0,3,140,74,Friday,4,0.946
1343,1343,1,2,50,34,Friday,4,0.735
1344,1344,1,7,100,76,Friday,4,0.658
1345,1345,2,5,60,33,Friday,4,0.909
1346,1346,3,4,120,60,Friday,4,1.000
1347,1347,3,10,130,80,Friday,4,0.812
1348,1348,4,5,140,99,Friday,4,0.707
1349,1349,4,6,50,36,Friday,4,0.694
1350,1350,5,8,80,52,Friday,4,0.769
1351,1351,5,12,100,53,Friday,4,0.943
1352,1352,6,7,50,37,Friday,4,0.676
1353,1353,7,9,60,36,Friday,4,0.833
1354,1354,8,9,120,80,Friday,4,0.750
1355,1355,9,11,90,52,Friday,4,0.865
1356,1356,9,13,100,79,Friday,4,0.633
1357,1357,10,11,140,99,Friday,4,0.707
1358,1358,10,13,140,83,Friday,4,0.843
1359,1359,11,12,80,46,Friday,4,0.870
1360,1360,0,1,70,41,Friday,6,0.854
1361,1361,0,2,60,42,Friday,6,0.714
1362,1362,0,3,120,61,Friday,6,0.984
1363,1363,1,2,90,64,Friday,6,0.703
1364,1364,1,7,120,73,Friday,6,0.822
1365,1365,2,5,50,28,Friday,6,0.893
1366,1366,3,4,50,33,Friday,6,0.758
1367,1367,3,10,110,64,Friday,6,0.859
1368,1368,4,5,70,47,Friday,6,0.745
1369,1369,4,6,90,50,Friday,6,0.900
1370,1370,5,8,100,67,Friday,6,0.746
1371,1371,5,12,60,40,Friday,6,0.750
1372,1372,6,7,90,51,Friday,6,0.882
1373,1373,7,9,100,70,Friday,6,0.714
1374,1374,8,9,130,88,Friday,6,0.739
1375,1375,9,11,70,48,Friday,6,0.729
1376,1376,9,13,70,50,Friday,6,0.700
1377,1377,10,11,80,50,Friday,6,0.800
1378,1378,10,13,50,27,Friday,6,0.926
1379,1379,11,12,130,100,Friday,6,0.650
1380,1380,0,1,90,53,Friday,8,0.849
1381,1381,0,2,70,38,Friday,8,0.921
1382,1382,0,3,120,64,Friday,8,0.938
1383,1383,1,2,60,46,Friday,8,0.652
1384,1384,1,7,70,43,Friday,8,0.814
1385,1385,2,5,100,58,Friday,8,0.862
1386,1386,3,4,50,38,Friday,8,0.658
1387,1387,3,10,120,74,Friday,8,0.811
1388,1388,4,5,120,74,Friday,8,0.811
1389,1389,4,6,120,71,Friday,8,0.845
1390,1390,5,8,130,75,Friday,8,0.867
1391,1391,5,12,90,71,Friday,8,0.634
1392,1392,6,7,100,70,Friday,8,0.714
1393,1393,7,9,80,62,Friday,8,0.645
1394,1394,8,9,110,56,Friday,8,0.982
1395,1395,9,11,50,29,Friday,8,0.862
1396,1396,9,13,100,63,Friday,8,0.794
1397,1397,10,11,80,51,Friday,8,0.784
1398,1398,10,13,60,30,Friday,8,1.000
1399,1399,11,12,120,80,Friday,8,0.750
1400,1400,0,1,130,129,Friday,10,0.504
1401,1401,0,2,60,52,Friday,10,0.577
1402,1402,0,3,120,115,Friday,10,0.522
1403,1403,1,2,110,82,Friday,10,0.671
1404,1404,1,7,140,117,Friday,10,0.598
1405,1405,2,5,140,129,Friday,10,0.543
1406,1406,3,4,80,69,Friday,10,0.580
1407,1407,3,10,90,89,Friday,10,0.506
1408,1408,4,5,50,49,Friday,10,0.510
1409,1409,4,6,60,53,Friday,10,0.566
1410,1410,5,8,100,83,Friday,10,0.602
1411,1411,5,12,100,87,Friday,10,0.575
1412,1412,6,7,90,69,Friday,10,0.652
1413,1413,7,9,60,50,Friday,10,0.600
1414,1414,8,9,70,57,Friday,10,0.614
1415,1415,9,11,70,51,Friday,10,0.686
1416,1416,9,13,80,58,Friday,10,0.690
1417,1417,10,11,70,60,Friday,10,0.583
1418,1418,10,13,140,102,Friday,10,0.686
1419,1419,11,12,70,66,Friday,10,0.530
1420,1420,0,1,140,114,Friday,12,0.614
1421,1421,0,2,140,115,Friday,12,0.609
1422,1422,0,3,110,84,Friday,12,0.655
1423,1423,1,2,110,95,Friday,12,0.579
1424,1424,1,7,110,105,Friday,12,0.524
1425,1425,2,5,110,92,Friday,12,0.598
1426,1426,3,4,60,46,Friday,12,0.652
1427,1427,3,10,80,74,Friday,12,0.541
1428,1428,4,5,100,95,Friday,12,0.526
1429,1429,4,6,80,72,Friday,12,0.556
1430,1430,5,8,80,64,Friday,12,0.625
1431,1431,5,12,110,87,Friday,12,0.632
1432,1432,6,7,120,106,Friday,12,0.566
1433,1433,7,9,110,101,Friday,12,0.545
1434,1434,8,9,140,106,Friday,12,0.660
1435,1435,9,11,90,85,Friday,12,0.529
1436,1436,9,13,100,72,Friday,12,0.694
1437,1437,10,11,130,112,Friday,12,0.580
1438,1438,10,13,70,61,Friday,12,0.574
1439,1439,11,12,60,54,Friday,12,0.556
1440,1440,0,1,60,59,Friday,14,0.508
1441,1441,0,2,130,109,Friday,14,0.596
1442,1442,0,3,70,49,Friday,14,0.714
1443,1443,1,2,130,122,Friday,14,0.533
1444,1444,1,7,130,103,Friday,14,0.631
1445,1445,2,5,50,42,Friday,14,0.595
1446,1446,3,4,120,88,Friday,14,0.682
1447,1447,3,10,100,80,Friday,14,0.625
1448,1448,4,5,70,56,Friday,14,0.625
1449,1449,4,6,120,119,Friday,14,0.504
1450,1450,5,8,50,39,Friday,14,0.641
1451,1451,5,12,70,64,Friday,14,0.547
1452,1452,6,7,60,55,Friday,14,0.545
1453,1453,7,9,100,98,Friday,14,0.510
1454,1454,8,9,140,121,Friday,14,0.579
1455,1455,9,11,130,100,Friday,14,0.650
1456,1456,9,13,130,107,Friday,14,0.607
1457,1457,10,11,80,76,Friday,14,0.526
1458,1458,10,13,80,61,Friday,14,0.656
1459,1459,11,12,70,54,Friday,14,0.648
1460,1460,0,1,90,76,Friday,16,0.592
1461,1461,0,2,120,112,Friday,16,0.536
1462,1462,0,3,80,61,Friday,16,0.656
1463,1463,1,2,110,79,Friday,16,0.696
1464,1464,1,7,70,54,Friday,16,0.648
1465,1465,2,5,100,88,Friday,16,0.568
1466,1466,3,4,80,56,Friday,16,0.714
1467,1467,3,10,90,69,Friday,16,0.652
1468,1468,4,5,110,77,Friday,16,0.714
1469,1469,4,6,70,69,Friday,16,0.507
1470,1470,5,8,120,100,Friday,16,0.600
1471,1471,5,12,70,51,Friday,16,0.686
1472,1472,6,7,120,105,Friday,16,0.571
1473,1473,7,9,70,51,Friday,16,0.686
1474,1474,8,9,130,104,Friday,16,0.625
1475,1475,9,11,120,96,Friday,16,0.625
1476,1476,9,13,100,85,Friday,16,0.588
1477,1477,10,11,120,88,Friday,16,0.682
1478,1478,10,13,140,107,Friday,16,0.654
1479,1479,11,12,90,85,Friday,16,0.529
1480,1480,0,1,60,46,Friday,18,0.652
1481,1481,0,2,60,45,Friday,18,0.667
1482,1482,0,3,60,50,Friday,18,0.600
1483,1483,1,2,110,106,Friday,18,0.519
1484,1484,1,7,80,63,Friday,18,0.635
1485,1485,2,5,120,111,Friday,18,0.541
1486,1486,3,4,120,88,Friday,18,0.682
1487,1487,3,10,110,106,Friday,18,0.519
1488,1488,4,5,90,73,Friday,18,0.616
1489,1489,4,6,80,71,Friday,18,0.563
1490,1490,5,8,50,47,Friday,18,0.532
1491,1491,5,12,70,49,Friday,18,0.714
1492,1492,6,7,90,74,Friday,18,0.608
1493,1493,7,9,140,135,Friday,18,0.519
1494,1494,8,9,60,56,Friday,18,0.536
1495,1495,9,11,130,115,Friday,18,0.565
1496,1496,9,13,80,70,Friday,18,0.571
1497,1497,10,11,60,59,Friday,18,0.508
1498,1498,10,13,130,129,Friday,18,0.504
1499,1499,11,12,120,99,Friday,18,0.606
1500,1500,0,1,100,75,Friday,20,0.667
1501,1501,0,2,110,80,Friday,20,0.688
1502,1502,0,3,80,45,Friday,20,0.889
1503,1503,1,2,100,75,Friday,20,0.667
1504,1504,1,7,100,68,Friday,20,0.735
1505,1505,2,5,80,46,Friday,20,0.870
1506,1506,3,4,120,93,Friday,20,0.645
1507,1507,3,10,60,40,Friday,20,0.750
1508,1508,4,5,130,92,Friday,20,0.707
1509,1509,4,6,130,83,Friday,20,0.783
1510,1510,5,8,70,52,Friday,20,0.673
1511,1511,5,12,90,68,Friday,20,0.662
1512,1512,6,7,100,58,Friday,20,0.862
1513,1513,7,9,100,71,Friday,20,0.704
1514,1514,8,9,140,106,Friday,20,0.660
1515,1515,9,11,100,56,Friday,20,0.893
1516,1516,9,13,50,31,Friday,20,0.806
1517,1517,10,11,70,47,Friday,20,0.745
1518,1518,10,13,140,89,Friday,20,0.787
1519,1519,11,12,70,35,Friday,20,1.000
1520,1520,0,1,100,60,Friday,22,0.833
1521,1521,0,2,70,39,Friday,22,0.897
1522,1522,0,3,100,63,Friday,22,0.794
1523,1523,1,2,80,50,Friday,22,0.800
1524,1524,1,7,110,70,Friday,22,0.786
1525,1525,2,5,80,58,Friday,22,0.690
1526,1526,3,4,90,60,Friday,22,0.750
1527,1527,3,10,70,51,Friday,22,0.686
1528,1528,4,5,80,60,Friday,22,0.667
1529,1529,4,6,110,62,Friday,22,0.887
1530,1530,5,8,70,54,Friday,22,0.648
1531,1531,5,12,130,84,Friday,22,0.774
1532,1532,6,7,110,57,Friday,22,0.965
1533,1533,7,9,60,38,Friday,22,0.789
1534,1534,8,9,140,91,Friday,22,0.769
1535,1535,9,11,70,48,Friday,22,0.729
1536,1536,9,13,80,62,Friday,22,0.645
1537,1537,10,11,50,36,Friday,22,0.694
1538,1538,10,13,120,81,Friday,22,0.741
1539,1539,11,12,70,51,Friday,22,0.686
1540,1540,0,1,100,62,Friday,24,0.806
1541,1541,0,2,50,27,Friday,24,0.926
1542,1542,0,3,90,54,Friday,24,0.833
1543,1543,1,2,120,65,Friday,24,0.923
1544,1544,1,7,50,27,Friday,24,0.926
1545,1545,2,5,140,76,Friday,24,0.921
1546,1546,3,4,60,30,Friday,24,1.000
1547,1547,3,10,50,30,Friday,24,0.833
1548,1548,4,5,140,97,Friday,24,0.722
1549,1549,4,6,120,94,Friday,24,0.638
1550,1550,5,8,90,61,Friday,24,0.738
1551,1551,5,12,140,93,Friday,24,0.753
1552,1552,6,7,110,81,Friday,24,0.679
1553,1553,7,9,50,37,Friday,24,0.676
1554,1554,8,9,90,68,Friday,24,0.662
1555,1555,9,11,60,35,Friday,24,0.857
1556,1556,9,13,80,52,Friday,24,0.769
1557,1557,10,11,130,87,Friday,24,0.747
1558,1558,10,13,50,37,Friday,24,0.676
1559,1559,11,12,80,44,Friday,24,0.909
1560,1560,0,1,140,19,Saturday,0,3.684
1561,1561,0,2,80,16,Saturday,0,2.500
1562,1562,0,3,70,24,Saturday,0,1.458
1563,1563,1,2,90,21,Saturday,0,2.143
1564,1564,1,7,90,10,Saturday,0,4.500
1565,1565,2,5,120,23,Saturday,0,2.609
1566,1566,3,4,70,16,Saturday,0,2.188
1567,1567,3,10,70,18,Saturday,0,1.944
1568,1568,4,5,80,26,Saturday,0,1.538
1569,1569,4,6,80,31,Saturday,0,1.290
1570,1570,5,8,120,22,Saturday,0,2.727
1571,1571,5,12,80,28,Saturday,0,1.429
1572,1572,6,7,140,52,Saturday,0,1.346
1573,1573,7,9,140,45,Saturday,0,1.556
1574,1574,8,9,120,44,Saturday,0,1.364
1575,1575,9,11,70,14,Saturday,0,2.500
1576,1576,9,13,80,26,Saturday,0,1.538
1577,1577,10,11,70,26,Saturday,0,1.346
1578,1578,10,13,90,26,Saturday,0,1.731
1579,1579,11,12,130,27,Saturday,0,2.407
1580,1580,0,1,100,27,Saturday,2,1.852
1581,1581,0,2,110,22,Saturday,2,2.500
1582,1582,0,3,50,19,Saturday,2,1.316
1583,1583,1,2,70,26,Saturday,2,1.346
1584,1584,1,7,90,24,Saturday,2,1.875
1585,1585,2,5,120,15,Saturday,2,4.000
1586,1586,3,4,90,28,Saturday,2,1.607
1587,1587,3,10,90,24,Saturday,2,1.875
1588,1588,4,5,90,29,Saturday,2,1.552
1589,1589,4,6,50,17,Saturday,2,1.471
1590,1590,5,8,50,16,Saturday,2,1.562
1591,1591,5,12,60,13,Saturday,2,2.308
1592,1592,6,7,80,14,Saturday,2,2.857
1593,1593,7,9,120,29,Saturday,2,2.069
1594,1594,8,9,80,13,Saturday,2,3.077
1595,1595,9,11,80,14,Saturday,2,2.857
1596,1596,9,13,100,36,Saturday,2,1.389
1597,1597,10,11,70,19,Saturday,2,1.842
1598,1598,10,13,120,13,Saturday,2,4.615
1599,1599,11,12,100,15,Saturday,2,3.333
1600,1600,0,1,60,11,Saturday,4,2.727
1601,1601,0,2,100,32,Saturday,4,1.562
1602,1602,0,3,140,39,Saturday,4,1.795
1603,1603,1,2,70,20,Saturday,4,1.750
1604,1604,1,7,80,28,Saturday,4,1.429
1605,1605,2,5,140,47,Saturday,4,1.489
1606,1606,3,4,140,14,Saturday,4,5.000
1607,1607,3,10,120,29,Saturday,4,2.069
1608,1608,4,5,80,21,Saturday,4,1.905
1609,1609,4,6,60,8,Saturday,4,3.750
1610,1610,5,8,70,26,Saturday,4,1.346
1611,1611,5,12,130,26,Saturday,4,2.500
1612,1612,6,7,70,27,Saturday,4,1.296
1613,1613,7,9,110,24,Saturday,4,2.292
1614,1614,8,9,110,38,Saturday,4,1.447
1615,1615,9,11,120,21,Saturday,4,2.857
1616,1616,9,13,70,21,Saturday,4,1.667
1617,1617,10,11,140,35,Saturday,4,2.000
1618,1618,10,13,50,16,Saturday,4,1.562
1619,1619,11,12,90,17,Saturday,4,2.647
1620,1620,0,1,90,26,Saturday,6,1.731
1621,1621,0,2,110,17,Saturday,6,3.235
1622,1622,0,3,50,13,Saturday,6,1.923
1623,1623,1,2,130,35,Saturday,6,1.857
1624,1624,1,7,90,19,Saturday,6,2.368
1625,1625,2,5,60,9,Saturday,6,3.333
1626,1626,3,4,70,24,Saturday,6,1.458
1627,1627,3,10,100,25,Saturday,6,2.000
1628,1628,4,5,90,15,Saturday,6,3.000
1629,1629,4,6,60,7,Saturday,6,4.286
1630,1630,5,8,110,23,Saturday,6,2.391
1631,1631,5,12,80,24,Saturday,6,1.667
1632,1632,6,7,70,17,Saturday,6,2.059
1633,1633,7,9,60,6,Saturday,6,5.000
1634,1634,8,9,50,6,Saturday,6,4.167
1635,1635,9,11,50,10,Saturday,6,2.500
1636,1636,9,13,90,22,Saturday,6,2.045
1637,1637,10,11,90,12,Saturday,6,3.750
1638,1638,10,13,50,11,Saturday,6,2.273
1639,1639,11,12,140,46,Saturday,6,1.522
1640,1640,0,1,100,11,Saturday,8,4.545
1641,1641,0,2,140,48,Saturday,8,1.458
1642,1642,0,3,50,5,Saturday,8,5.000
1643,1643,1,2,90,20,Saturday,8,2.250
1644,1644,1,7,70,20,Saturday,8,1.750
1645,1645,2,5,100,29,Saturday,8,1.724
1646,1646,3,4,100,21,Saturday,8,2.381
1647,1647,3,10,60,23,Saturday,8,1.304
1648,1648,4,5,80,19,Saturday,8,2.105
1649,1649,4,6,70,20,Saturday,8,1.750
1650,1650,5,8,80,27,Saturday,8,1.481
1651,1651,5,12,80,24,Saturday,8,1.667
1652,1652,6,7,120,28,Saturday,8,2.143
1653,1653,7,9,100,24,Saturday,8,2.083
1654,1654,8,9,120,38,Saturday,8,1.579
1655,1655,9,11,90,31,Saturday,8,1.452
1656,1656,9,13,90,25,Saturday,8,1.800
1657,1657,10,11,90,34,Saturday,8,1.324
1658,1658,10,13,90,25,Saturday,8,1.800
1659,1659,11,12,140,26,Saturday,8,2.692
1660,1660,0,1,90,33,Saturday,10,1.364
1661,1661,0,2,110,45,Saturday,10,1.222
1662,1662,0,3,120,38,Saturday,10,1.579
1663,1663,1,2,90,38,Saturday,10,1.184
1664,1664,1,7,140,74,Saturday,10,0.946
1665,1665,2,5,120,59,Saturday,10,1.017
1666,1666,3,4,120,68,Saturday,10,0.882
1667,1667,3,10,110,50,Saturday,10,1.100
1668,1668,4,5,130,71,Saturday,10,0.915
1669,1669,4,6,110,51,Saturday,10,1.078
1670,1670,5,8,100,58,Saturday,10,0.862
1671,1671,5,12,80,46,Saturday,10,0.870
1672,1672,6,7,120,67,Saturday,10,0.896
1673,1673,7,9,100,30,Saturday,10,1.667
1674,1674,8,9,50,17,Saturday,10,1.471
1675,1675,9,11,90,41,Saturday,10,1.098
1676,1676,9,13,110,39,Saturday,10,1.410
1677,1677,10,11,140,61,Saturday,10,1.148
1678,1678,10,13,80,27,Saturday,10,1.481
1679,1679,11,12,70,25,Saturday,10,1.400
1680,1680,0,1,110,45,Saturday,12,1.222
1681,1681,0,2,100,40,Saturday,12,1.250
1682,1682,0,3,70,35,Saturday,12,1.000
1683,1683,1,2,110,46,Saturday,12,1.196
1684,1684,1,7,80,35,Saturday,12,1.143
1685,1685,2,5,140,82,Saturday,12,0.854
1686,1686,3,4,50,23,Saturday,12,1.087
1687,1687,3,10,140,43,Saturday,12,1.628
1688,1688,4,5,130,74,Saturday,12,0.878
1689,1689,4,6,130,71,Saturday,12,0.915
1690,1690,5,8,110,59,Saturday,12,0.932
1691,1691,5,12,100,57,Saturday,12,0.877
1692,1692,6,7,50,24,Saturday,12,1.042
1693,1693,7,9,120,37,Saturday,12,1.622
1694,1694,8,9,80,44,Saturday,12,0.909
1695,1695,9,11,120,40,Saturday,12,1.500
1696,1696,9,13,100,52,Saturday,12,0.962
1697,1697,10,11,100,56,Saturday,12,0.893
1698,1698,10,13,80,27,Saturday,12,1.481
1699,1699,11,12,130,69,Saturday,12,0.942
1700,1700,0,1,70,37,Saturday,14,0.946
1701,1701,0,2,80,40,Saturday,14,1.000
1702,1702,0,3,120,39,Saturday,14,1.538
1703,1703,1,2,130,76,Saturday,14,0.855
1704,1704,1,7,120,68,Saturday,14,0.882
1705,1705,2,5,80,35,Saturday,14,1.143
1706,1706,3,4,60,19,Saturday,14,1.579
1707,1707,3,10,80,25,Saturday,14,1.600
1708,1708,4,5,70,36,Saturday,14,0.972
1709,1709,4,6,60,30,Saturday,14,1.000
1710,1710,5,8,120,43,Saturday,14,1.395
1711,1711,5,12,100,48,Saturday,14,1.042
1712,1712,6,7,80,45,Saturday,14,0.889
1713,1713,7,9,80,42,Saturday,14,0.952
1714,1714,8,9,90,32,Saturday,14,1.406
1715,1715,9,11,80,31,Saturday,14,1.290
1716,1716,9,13,110,60,Saturday,14,0.917
1717,1717,10,11,70,35,Saturday,14,1.000
1718,1718,10,13,110,46,Saturday,14,1.196
1719,1719,11,12,60,31,Saturday,14,0.968
1720,1720,0,1,130,42,Saturday,16,1.548
1721,1721,0,2,110,58,Saturday,16,0.948
1722,1722,0,3,60,24,Saturday,16,1.250
1723,1723,1,2,120,54,Saturday,16,1.111
1724,1724,1,7,110,49,Saturday,16,1.122
1725,1725,2,5,130,55,Saturday,16,1.182
1726,1726,3,4,100,51,Saturday,16,0.980
1727,1727,3,10,140,79,Saturday,16,0.886
1728,1728,4,5,120,40,Saturday,16,1.500
1729,1729,4,6,70,24,Saturday,16,1.458
1730,1730,5,8,140,76,Saturday,16,0.921
1731,1731,5,12,140,63,Saturday,16,1.111
1732,1732,6,7,60,22,Saturday,16,1.364
1733,1733,7,9,140,49,Saturday,16,1.429
1734,1734,8,9,140,43,Saturday,16,1.628
1735,1735,9,11,140,47,Saturday,16,1.489
1736,1736,9,13,110,34,Saturday,16,1.618
1737,1737,10,11,90,30,Saturday,16,1.500
1738,1738,10,13,90,45,Saturday,16,1.000
1739,1739,11,12,90,27,Saturday,16,1.667
